# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	21930	23645	-	WP_004265451.1	WP_004265451.1		heat resistance system K+/H+ antiporter KefB-GI	kefB-GI		C665_RS00115	1716	571	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	23649	24089	-					trx-GI		C665_RS00120	441		old_locus_tag=C665_00120
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	23649	24089	-	WP_004265454.1	WP_004265454.1		heat resistance system thioredoxin Trx-GI	trx-GI		C665_RS00120	441	146	
gene	pseudogene	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	24079	24654	-							C665_RS00125	576		partial;pseudo;old_locus_tag=C665_00125
CDS	without_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	24079	24654	-				hypothetical protein			C665_RS00125	576		partial;pseudo
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	24686	26011	-							C665_RS00130	1326		old_locus_tag=C665_00130
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	24686	26011	-	WP_004265459.1	WP_004265459.1		ISL3 family transposase			C665_RS00130	1326	441	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	26275	27312	-							C665_RS00135	1038		old_locus_tag=C665_00135
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	26275	27312	-	WP_004265463.1	WP_004265463.1		IS5 family transposase			C665_RS00135	1038	345	
gene	pseudogene	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	27422	27997	-							C665_RS19895	576		partial;pseudo
CDS	without_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	27422	27997	-				hypothetical protein			C665_RS19895	576		partial;pseudo
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	28077	28688	-					hdeD-GI		C665_RS00140	612		old_locus_tag=C665_00140
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	28077	28688	-	WP_004265466.1	WP_004265466.1		heat resistance membrane protein HdeD-GI	hdeD-GI		C665_RS00140	612	203	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	28778	29665	-					yfdX2		C665_RS00145	888		old_locus_tag=C665_00145
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	28778	29665	-	WP_004265469.1	WP_004265469.1		heat resistance protein YfdX2	yfdX2		C665_RS00145	888	295	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	29768	30682	-					yfdX1		C665_RS00150	915		old_locus_tag=C665_00150
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	29768	30682	-	WP_004265470.1	WP_004265470.1		heat resistance protein YfdX1	yfdX1		C665_RS00150	915	304	
gene	pseudogene	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	30705	31161	-					hsp20-GI		C665_RS00155	457		pseudo;old_locus_tag=C665_00155
CDS	without_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	30705	31161	-				small heat shock protein sHSP20-GI	hsp20-GI		C665_RS00155	457		pseudo
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	31249	33066	-					ftsH		C665_RS00160	1818		old_locus_tag=C665_00160
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	31249	33066	-	WP_004265477.1	WP_004265477.1		ATP-dependent zinc metalloprotease FtsH	ftsH		C665_RS00160	1818	605	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	33094	34524	-							C665_RS00165	1431		old_locus_tag=C665_00165
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	33094	34524	-	WP_004265479.1	WP_004265479.1		phospholipase D-like domain-containing protein			C665_RS00165	1431	476	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	34542	37391	-					clpK		C665_RS00170	2850		old_locus_tag=C665_00170
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	34542	37391	-	WP_004265482.1	WP_004265482.1		heat shock survival AAA family ATPase ClpK	clpK		C665_RS00170	2850	949	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	37484	38053	-							C665_RS00175	570		old_locus_tag=C665_00175
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	37484	38053	-	WP_004265485.1	WP_004265485.1		Hsp20/alpha crystallin family protein			C665_RS00175	570	189	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	38089	38370	-							C665_RS00180	282		old_locus_tag=C665_00180
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	38089	38370	-	WP_004265488.1	WP_004265488.1		helix-turn-helix domain-containing protein			C665_RS00180	282	93	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	38653	38913	+							C665_RS00185	261		old_locus_tag=C665_00185
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	38653	38913	+	WP_157139402.1	WP_157139402.1		hypothetical protein			C665_RS00185	261	86	
gene	pseudogene	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	39347	39496	-							C665_RS20940	150		partial;pseudo
CDS	without_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	39347	39496	-				transposase			C665_RS20940	150		partial;pseudo
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	39618	40526	+							C665_RS00195	909		
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	39618	40526	+	WP_012761385.1	WP_012761385.1		LysR family transcriptional regulator			C665_RS00195	909	302	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	41066	41824	+							C665_RS00200	759		old_locus_tag=C665_00200
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	41066	41824	+	WP_003454930.1	WP_003454930.1		hypothetical protein			C665_RS00200	759	252	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	41966	42184	+							C665_RS00205	219		old_locus_tag=C665_00205
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	41966	42184	+	WP_004265507.1	WP_004265507.1		AlpA family transcriptional regulator			C665_RS00205	219	72	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	42225	43091	+							C665_RS00210	867		old_locus_tag=C665_00210
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	42225	43091	+	WP_004265510.1	WP_004265510.1		ParA family protein			C665_RS00210	867	288	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	43075	43332	+							C665_RS00215	258		old_locus_tag=C665_00215
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	43075	43332	+	WP_004265513.1	WP_004265513.1		hypothetical protein			C665_RS00215	258	85	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	43325	44986	+							C665_RS00220	1662		old_locus_tag=C665_00220
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	43325	44986	+	WP_040828177.1	WP_040828177.1		ParB family protein			C665_RS00220	1662	553	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	44999	45559	+							C665_RS00225	561		old_locus_tag=C665_00225
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	44999	45559	+	WP_003454899.1	WP_003454899.1		DUF2857 domain-containing protein			C665_RS00225	561	186	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	45563	46813	+							C665_RS00230	1251		old_locus_tag=C665_00230
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	45563	46813	+	WP_040828142.1	WP_040828142.1		hypothetical protein			C665_RS00230	1251	416	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	47043	47822	+							C665_RS00235	780		old_locus_tag=C665_00235
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	47043	47822	+	WP_004265522.1	WP_004265522.1		TIGR03761 family integrating conjugative element protein			C665_RS00235	780	259	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	47819	48370	+							C665_RS00240	552		old_locus_tag=C665_00240
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	47819	48370	+	WP_004265525.1	WP_004265525.1		DUF3158 family protein			C665_RS00240	552	183	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	48367	48816	+							C665_RS00245	450		old_locus_tag=C665_00245
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	48367	48816	+	WP_003454893.1	WP_003454893.1		single-stranded DNA-binding protein			C665_RS00245	450	149	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	49094	51109	+							C665_RS00250	2016		old_locus_tag=C665_00250
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	49094	51109	+	WP_004265528.1	WP_004265528.1		DNA topoisomerase III			C665_RS00250	2016	671	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	51915	52166	+							C665_RS00255	252		old_locus_tag=C665_00255
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	51915	52166	+	WP_003454891.1	WP_003454891.1		hypothetical protein			C665_RS00255	252	83	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	52192	52584	+							C665_RS00260	393		old_locus_tag=C665_00260
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	52192	52584	+	WP_003454890.1	WP_003454890.1		hypothetical protein			C665_RS00260	393	130	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	52688	53152	+							C665_RS00265	465		old_locus_tag=C665_00265
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	52688	53152	+	WP_004265538.1	WP_004265538.1		hypothetical protein			C665_RS00265	465	154	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	53233	53949	+							C665_RS00270	717		old_locus_tag=C665_00270
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	53233	53949	+	WP_004265539.1	WP_004265539.1		hypothetical protein			C665_RS00270	717	238	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	54242	55039	+							C665_RS00275	798		old_locus_tag=C665_00275
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	54242	55039	+	WP_004265540.1	WP_004265540.1		hypothetical protein			C665_RS00275	798	265	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	55115	55480	+							C665_RS00280	366		old_locus_tag=C665_00280
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	55115	55480	+	WP_003454886.1	WP_003454886.1		DUF3085 domain-containing protein			C665_RS00280	366	121	
gene	pseudogene	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	55624	55962	+							C665_RS00285	339		partial;pseudo;old_locus_tag=C665_00285
CDS	without_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	55624	55962	+				Nin-like protein			C665_RS00285	339		partial;pseudo
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	56267	56830	+							C665_RS00290	564		old_locus_tag=C665_00290
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	56267	56830	+	WP_003454879.1	WP_003454879.1		DUF3577 domain-containing protein			C665_RS00290	564	187	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	56951	57580	+							C665_RS00295	630		old_locus_tag=C665_00295
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	56951	57580	+	WP_003454876.1	WP_003454876.1		DUF3275 family protein			C665_RS00295	630	209	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	57682	58074	+							C665_RS00300	393		old_locus_tag=C665_00300
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	57682	58074	+	WP_003454873.1	WP_003454873.1		hypothetical protein			C665_RS00300	393	130	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	58082	58351	+							C665_RS00305	270		old_locus_tag=C665_00305
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	58082	58351	+	WP_003454871.1	WP_003454871.1		hypothetical protein			C665_RS00305	270	89	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	58489	59316	+							C665_RS00310	828		old_locus_tag=C665_00310
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	58489	59316	+	WP_004265548.1	WP_004265548.1		DUF945 domain-containing protein			C665_RS00310	828	275	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	59817	60473	+							C665_RS00315	657		old_locus_tag=C665_00315
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	59817	60473	+	WP_004265557.1	WP_004265557.1		hypothetical protein			C665_RS00315	657	218	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	60541	61656	+							C665_RS00320	1116		old_locus_tag=C665_00320
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	60541	61656	+	WP_004265560.1	WP_004265560.1		DUF6094 domain-containing protein			C665_RS00320	1116	371	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	61789	64071	+							C665_RS00325	2283		old_locus_tag=C665_00325
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	61789	64071	+	WP_016451645.1	WP_016451645.1		hypothetical protein			C665_RS00325	2283	760	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	64231	64842	+							C665_RS00330	612		old_locus_tag=C665_00330
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	64231	64842	+	WP_016451646.1	WP_016451646.1		PilL N-terminal domain-containing protein			C665_RS00330	612	203	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	64839	65483	+							C665_RS00335	645		old_locus_tag=C665_00335
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	64839	65483	+	WP_004265569.1	WP_004265569.1		hypothetical protein			C665_RS00335	645	214	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	65508	66224	+							C665_RS00340	717		old_locus_tag=C665_00340
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	65508	66224	+	WP_161935834.1	WP_161935834.1		TIGR03759 family integrating conjugative element protein			C665_RS00340	717	238	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	66209	66793	+							C665_RS00345	585		old_locus_tag=C665_00345
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	66209	66793	+	WP_016451647.1	WP_016451647.1		transglycosylase SLT domain-containing protein			C665_RS00345	585	194	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	66790	67344	+							C665_RS00350	555		old_locus_tag=C665_00350
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	66790	67344	+	WP_004265578.1	WP_004265578.1		integrating conjugative element protein			C665_RS00350	555	184	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	67365	69524	+					traD		C665_RS00355	2160		old_locus_tag=C665_00355
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	67365	69524	+	WP_004265579.1	WP_004265579.1		type IV conjugative transfer system coupling protein TraD	traD		C665_RS00355	2160	719	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	69521	70270	+							C665_RS00360	750		old_locus_tag=C665_00360
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	69521	70270	+	WP_004265580.1	WP_004265580.1		TIGR03747 family integrating conjugative element membrane protein			C665_RS00360	750	249	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	70406	71275	-							C665_RS00365	870		old_locus_tag=C665_00365
CDS	with_protein	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	70406	71275	-	WP_003454806.1	WP_003454806.1		ImmA/IrrE family metallo-endopeptidase			C665_RS00365	870	289	
gene	protein_coding	GCF_000310185.1	Primary Assembly	unplaced scaffold		NZ_AMXD01000001.1	71278	71664	-							C665_RS00370	387		old_locus_tag=C665_00370
