# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	11260	12414	-							AKG08_RS00050	1155		old_locus_tag=AKG08_00050
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	11260	12414	-	WP_006218486.1	WP_006218486.1		glycosyltransferase family 4 protein			AKG08_RS00050	1155	384	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	12389	13114	-							AKG08_RS00055	726		old_locus_tag=AKG08_00055
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	12389	13114	-	WP_156329798.1	WP_156329798.1		polysaccharide deacetylase family protein			AKG08_RS00055	726	241	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	13124	14248	-							AKG08_RS00060	1125		old_locus_tag=AKG08_00060
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	13124	14248	-	WP_050727663.1	WP_050727663.1		glycosyltransferase family 4 protein			AKG08_RS00060	1125	374	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	14245	14997	-							AKG08_RS00065	753		old_locus_tag=AKG08_00065
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	14245	14997	-	WP_006218483.1	WP_006218483.1		glycosyltransferase family 2 protein			AKG08_RS00065	753	250	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	14994	15842	-							AKG08_RS00070	849		old_locus_tag=AKG08_00070
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	14994	15842	-	WP_050727664.1	WP_050727664.1		polysaccharide deacetylase family protein			AKG08_RS00070	849	282	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	15839	16939	-							AKG08_RS00075	1101		old_locus_tag=AKG08_00075
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	15839	16939	-	WP_050727665.1	WP_050727665.1		glycosyltransferase family 4 protein			AKG08_RS00075	1101	366	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	16939	20430	-					dnaE		AKG08_RS00080	3492		old_locus_tag=AKG08_00080
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	16939	20430	-	WP_050727666.1	WP_050727666.1		DNA polymerase III subunit alpha	dnaE		AKG08_RS00080	3492	1163	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	20557	21456	+					lpxO		AKG08_RS00085	900		old_locus_tag=AKG08_00085
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	20557	21456	+	WP_006218479.1	WP_006218479.1		lipid A hydroxylase LpxO	lpxO		AKG08_RS00085	900	299	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	21521	25711	-					hrpA		AKG08_RS00090	4191		old_locus_tag=AKG08_00090
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	21521	25711	-	WP_082305929.1	WP_082305929.1		ATP-dependent RNA helicase HrpA	hrpA		AKG08_RS00090	4191	1396	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	25927	27285	+					argA		AKG08_RS00095	1359		old_locus_tag=AKG08_00095
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	25927	27285	+	WP_050727667.1	WP_050727667.1		amino-acid N-acetyltransferase	argA		AKG08_RS00095	1359	452	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	27400	27672	+							AKG08_RS00100	273		old_locus_tag=AKG08_00100
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	27400	27672	+	WP_006218476.1	WP_006218476.1		oxidative damage protection protein			AKG08_RS00100	273	90	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	27831	29780	+							AKG08_RS00105	1950		old_locus_tag=AKG08_00105
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	27831	29780	+	WP_082305930.1	WP_082305930.1		phospholipase C, phosphocholine-specific			AKG08_RS00105	1950	649	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	29932	30654	-					phoU		AKG08_RS00110	723		old_locus_tag=AKG08_00110
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	29932	30654	-	WP_006218474.1	WP_006218474.1		phosphate signaling complex protein PhoU	phoU		AKG08_RS00110	723	240	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	30895	31578	-					rpiA		AKG08_RS00115	684		old_locus_tag=AKG08_00115
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	30895	31578	-	WP_006218473.1	WP_006218473.1		ribose-5-phosphate isomerase RpiA	rpiA		AKG08_RS00115	684	227	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	31618	33303	-							AKG08_RS00120	1686		old_locus_tag=AKG08_00120
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	31618	33303	-	WP_050727668.1	WP_050727668.1		isovaleryl-CoA dehydrogenase			AKG08_RS00120	1686	561	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	33327	34856	-							AKG08_RS00125	1530		old_locus_tag=AKG08_00125
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	33327	34856	-	WP_050727669.1	WP_050727669.1		amidase			AKG08_RS00125	1530	509	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	35079	36473	-					rmuC		AKG08_RS00130	1395		old_locus_tag=AKG08_00130
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	35079	36473	-	WP_050727670.1	WP_050727670.1		DNA recombination protein RmuC	rmuC		AKG08_RS00130	1395	464	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	36609	37319	+							AKG08_RS00135	711		old_locus_tag=AKG08_00135
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	36609	37319	+	WP_006218469.1	WP_006218469.1		PhoP regulatory network YrbL family protein			AKG08_RS00135	711	236	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	37363	38130	-							AKG08_RS00140	768		old_locus_tag=AKG08_00140
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	37363	38130	-	WP_006218468.1	WP_006218468.1		DNA-3-methyladenine glycosylase			AKG08_RS00140	768	255	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	38147	38503	-							AKG08_RS00145	357		old_locus_tag=AKG08_00145
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	38147	38503	-	WP_006218467.1	WP_006218467.1		Spx/MgsR family RNA polymerase-binding regulatory protein			AKG08_RS00145	357	118	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	38500	39309	-							AKG08_RS00150	810		old_locus_tag=AKG08_00150
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	38500	39309	-	WP_006218466.1	WP_006218466.1		ABC transporter permease subunit			AKG08_RS00150	810	269	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	39306	40226	-							AKG08_RS00155	921		old_locus_tag=AKG08_00155
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	39306	40226	-	WP_006218465.1	WP_006218465.1		ABC transporter permease subunit			AKG08_RS00155	921	306	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	40223	41350	-					potA		AKG08_RS00160	1128		old_locus_tag=AKG08_00160
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	40223	41350	-	WP_006218464.1	WP_006218464.1		polyamine ABC transporter ATP-binding protein	potA		AKG08_RS00160	1128	375	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	41357	42460	-							AKG08_RS00165	1104		old_locus_tag=AKG08_00165
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	41357	42460	-	WP_006218463.1	WP_006218463.1		polyamine ABC transporter substrate-binding protein			AKG08_RS00165	1104	367	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	42602	43336	-							AKG08_RS00170	735		old_locus_tag=AKG08_00170
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	42602	43336	-	WP_050727671.1	WP_050727671.1		3-deoxy-D-manno-octulosonic acid kinase			AKG08_RS00170	735	244	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	43326	43748	-							AKG08_RS00175	423		old_locus_tag=AKG08_00175
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	43326	43748	-	WP_006218461.1	WP_006218461.1		group II truncated hemoglobin			AKG08_RS00175	423	140	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	43748	46279	-							AKG08_RS00180	2532		old_locus_tag=AKG08_00180
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	43748	46279	-	WP_082305931.1	WP_082305931.1		FtsX-like permease family protein			AKG08_RS00180	2532	843	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	46381	47355	+							AKG08_RS00185	975		old_locus_tag=AKG08_00185
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	46381	47355	+	WP_050727673.1	WP_050727673.1		TRAP transporter substrate-binding protein			AKG08_RS00185	975	324	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	47458	47958	+							AKG08_RS00190	501		old_locus_tag=AKG08_00190
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	47458	47958	+	WP_006218458.1	WP_006218458.1		TRAP transporter small permease			AKG08_RS00190	501	166	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	47995	49272	+							AKG08_RS00195	1278		old_locus_tag=AKG08_00195
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	47995	49272	+	WP_050727674.1	WP_050727674.1		TRAP transporter large permease			AKG08_RS00195	1278	425	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	49374	50357	-							AKG08_RS00200	984		old_locus_tag=AKG08_00200
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	49374	50357	-	WP_050727675.1	WP_050727675.1		ATP-binding cassette domain-containing protein			AKG08_RS00200	984	327	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	50347	51366	-							AKG08_RS00205	1020		old_locus_tag=AKG08_00205
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	50347	51366	-	WP_050727676.1	WP_050727676.1		ABC transporter ATP-binding protein			AKG08_RS00205	1020	339	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	51363	52850	-							AKG08_RS00210	1488		old_locus_tag=AKG08_00210
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	51363	52850	-	WP_050727677.1	WP_050727677.1		amidohydrolase family protein			AKG08_RS00210	1488	495	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	52850	54043	-							AKG08_RS00215	1194		old_locus_tag=AKG08_00215
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	52850	54043	-	WP_050727678.1	WP_050727678.1		amidohydrolase family protein			AKG08_RS00215	1194	397	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	54069	55010	-							AKG08_RS00220	942		old_locus_tag=AKG08_00220
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	54069	55010	-	WP_006218452.1	WP_006218452.1		ABC transporter permease			AKG08_RS00220	942	313	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	55000	55992	-							AKG08_RS00225	993		old_locus_tag=AKG08_00225
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	55000	55992	-	WP_050727679.1	WP_050727679.1		ABC transporter permease			AKG08_RS00225	993	330	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	56069	57646	-							AKG08_RS00230	1578		old_locus_tag=AKG08_00230
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	56069	57646	-	WP_050727680.1	WP_050727680.1		ABC transporter substrate-binding protein			AKG08_RS00230	1578	525	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	57742	58479	-							AKG08_RS00235	738		old_locus_tag=AKG08_00235
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	57742	58479	-	WP_050727681.1	WP_050727681.1		aspartate/glutamate racemase family protein			AKG08_RS00235	738	245	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	58740	59459	+							AKG08_RS00240	720		old_locus_tag=AKG08_00240
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	58740	59459	+	WP_039883046.1	WP_039883046.1		GntR family transcriptional regulator			AKG08_RS00240	720	239	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	59715	60005	-							AKG08_RS00245	291		old_locus_tag=AKG08_00245
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	59715	60005	-	WP_013392635.1	WP_013392635.1		DUF3579 domain-containing protein			AKG08_RS00245	291	96	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	60193	61374	+							AKG08_RS00250	1182		old_locus_tag=AKG08_00250
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	60193	61374	+	WP_050727682.1	WP_050727682.1		aspartate aminotransferase family protein			AKG08_RS00250	1182	393	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	61431	62372	+					argF		AKG08_RS00255	942		old_locus_tag=AKG08_00255
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	61431	62372	+	WP_039884000.1	WP_039884000.1		ornithine carbamoyltransferase	argF		AKG08_RS00255	942	313	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	62582	63451	-							AKG08_RS00260	870		old_locus_tag=AKG08_00260
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	62582	63451	-	WP_082305932.1	WP_082305932.1		alpha/beta hydrolase			AKG08_RS00260	870	289	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	63482	64045	-							AKG08_RS00265	564		old_locus_tag=AKG08_00265
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	63482	64045	-	WP_006218443.1	WP_006218443.1		hypothetical protein			AKG08_RS00265	564	187	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	64058	64588	-							AKG08_RS00270	531		old_locus_tag=AKG08_00270
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	64058	64588	-	WP_006218442.1	WP_006218442.1		carboxymuconolactone decarboxylase family protein			AKG08_RS00270	531	176	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	64591	65544	-							AKG08_RS00275	954		old_locus_tag=AKG08_00275
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	64591	65544	-	WP_050727683.1	WP_050727683.1		tripartite tricarboxylate transporter substrate binding protein			AKG08_RS00275	954	317	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	65611	66477	-							AKG08_RS00280	867		old_locus_tag=AKG08_00280
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	65611	66477	-	WP_197283391.1	WP_197283391.1		amidohydrolase family protein			AKG08_RS00280	867	288	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	66574	67482	+							AKG08_RS00285	909		old_locus_tag=AKG08_00285
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	66574	67482	+	WP_006218439.1	WP_006218439.1		LysR family transcriptional regulator			AKG08_RS00285	909	302	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	67629	68969	+					argG		AKG08_RS00290	1341		old_locus_tag=AKG08_00290
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	67629	68969	+	WP_006218438.1	WP_006218438.1		argininosuccinate synthase	argG		AKG08_RS00290	1341	446	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	69067	70995	-							AKG08_RS00295	1929		old_locus_tag=AKG08_00295
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	69067	70995	-	WP_050727685.1	WP_050727685.1		potassium transporter Kup			AKG08_RS00295	1929	642	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	70992	72017	-							AKG08_RS00300	1026		old_locus_tag=AKG08_00300
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	70992	72017	-	WP_039883998.1	WP_039883998.1		HAMP domain-containing histidine kinase			AKG08_RS00300	1026	341	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	72174	72845	-							AKG08_RS00305	672		old_locus_tag=AKG08_00305
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	72174	72845	-	WP_006218435.1	WP_006218435.1		response regulator transcription factor			AKG08_RS00305	672	223	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	72912	73406	-							AKG08_RS00310	495		old_locus_tag=AKG08_00310
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	72912	73406	-	WP_050727686.1	WP_050727686.1		biopolymer transporter ExbD			AKG08_RS00310	495	164	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	73406	74344	-							AKG08_RS00315	939		old_locus_tag=AKG08_00315
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	73406	74344	-	WP_006218433.1	WP_006218433.1		MotA/TolQ/ExbB proton channel family protein			AKG08_RS00315	939	312	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	74346	75143	-							AKG08_RS00320	798		old_locus_tag=AKG08_00320
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	74346	75143	-	WP_039883042.1	WP_039883042.1		energy transducer TonB			AKG08_RS00320	798	265	
gene	tRNA	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	75562	75637	-							AKG08_RS00325	76		old_locus_tag=AKG08_00325
tRNA		GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	75562	75637	-				tRNA-Val			AKG08_RS00325	76		anticodon=TAC
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	75807	76079	-							AKG08_RS00330	273		old_locus_tag=AKG08_00330
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	75807	76079	-	WP_003812968.1	WP_003812968.1		HU family DNA-binding protein			AKG08_RS00330	273	90	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	76435	77115	-							AKG08_RS00335	681		old_locus_tag=AKG08_00335
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	76435	77115	-	WP_050727687.1	WP_050727687.1		Fe2+-dependent dioxygenase			AKG08_RS00335	681	226	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	77171	78415	-							AKG08_RS00340	1245		old_locus_tag=AKG08_00340
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	77171	78415	-	WP_050727688.1	WP_050727688.1		cystathionine gamma-synthase family protein			AKG08_RS00340	1245	414	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	78467	79204	-					rlmB		AKG08_RS00345	738		old_locus_tag=AKG08_00345
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	78467	79204	-	WP_006218429.1	WP_006218429.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		AKG08_RS00345	738	245	
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	79345	81810	-					rnr		AKG08_RS00350	2466		old_locus_tag=AKG08_00350
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	79345	81810	-	WP_050727689.1	WP_050727689.1		ribonuclease R	rnr		AKG08_RS00350	2466	821	
gene	tRNA	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82066	82150	+							AKG08_RS00355	85		old_locus_tag=AKG08_00355
tRNA		GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82066	82150	+				tRNA-Leu			AKG08_RS00355	85		anticodon=CAG
gene	tRNA	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82264	82348	+							AKG08_RS00360	85		old_locus_tag=AKG08_00360
tRNA		GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82264	82348	+				tRNA-Leu			AKG08_RS00360	85		anticodon=CAG
gene	protein_coding	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82581	83192	-							AKG08_RS00365	612		old_locus_tag=AKG08_00365
CDS	with_protein	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	82581	83192	-	WP_050727690.1	WP_050727690.1		DTW domain-containing protein			AKG08_RS00365	612	203	
gene	tRNA	GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	83354	83438	+							AKG08_RS00370	85		old_locus_tag=AKG08_00370
tRNA		GCF_001262515.1	Primary Assembly	unplaced scaffold		NZ_KQ410706.1	83354	83438	+				tRNA-Leu			AKG08_RS00370	85		anticodon=CAG
