# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	17148	18059	+							FXX80_RS00110	912		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	17148	18059	+	WP_023049573.1	WP_023049573.1		energy transducer TonB			FXX80_RS00110	912	303	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	18093	19484	+							FXX80_RS00115	1392		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	18093	19484	+	WP_023049574.1	WP_023049574.1		sigma-54 dependent transcriptional regulator			FXX80_RS00115	1392	463	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	19509	20966	+					dnaX		FXX80_RS00120	1458		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	19509	20966	+	WP_023049575.1	WP_023049575.1		DNA polymerase III subunit gamma/tau	dnaX		FXX80_RS00120	1458	485	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	21024	21821	+							FXX80_RS00125	798		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	21024	21821	+	WP_023049576.1	WP_023049576.1		hypothetical protein			FXX80_RS00125	798	265	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	21842	22288	+					rplI		FXX80_RS00130	447		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	21842	22288	+	WP_023049577.1	WP_023049577.1		50S ribosomal protein L9	rplI		FXX80_RS00130	447	148	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	22295	23635	+					dnaB		FXX80_RS00135	1341		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	22295	23635	+	WP_023049578.1	WP_023049578.1		replicative DNA helicase	dnaB		FXX80_RS00135	1341	446	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	23651	24880	+							FXX80_RS00140	1230		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	23651	24880	+	WP_023049579.1	WP_023049579.1		U32 family peptidase			FXX80_RS00140	1230	409	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	24915	25700	-							FXX80_RS00145	786		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	24915	25700	-	WP_023049580.1	WP_023049580.1		peptidylprolyl isomerase			FXX80_RS00145	786	261	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	25746	26519	-							FXX80_RS00150	774		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	25746	26519	-	WP_023049581.1	WP_023049581.1		ABC transporter permease			FXX80_RS00150	774	257	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	26512	27357	-							FXX80_RS00155	846		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	26512	27357	-	WP_023049582.1	WP_023049582.1		ABC transporter permease			FXX80_RS00155	846	281	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	27358	28476	-							FXX80_RS00160	1119		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	27358	28476	-	WP_023049583.1	WP_023049583.1		ABC transporter ATP-binding protein			FXX80_RS00160	1119	372	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	28607	29167	-					raiA		FXX80_RS00165	561		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	28607	29167	-	WP_023049584.1	WP_023049584.1		ribosome-associated translation inhibitor RaiA	raiA		FXX80_RS00165	561	186	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	29220	29900	-							FXX80_RS00170	681		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	29220	29900	-	WP_023049585.1	WP_023049585.1		ABC transporter ATP-binding protein			FXX80_RS00170	681	226	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	29893	31059	-							FXX80_RS00175	1167		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	29893	31059	-	WP_023049586.1	WP_023049586.1		ABC transporter permease			FXX80_RS00175	1167	388	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	31075	32994	-					recQ		FXX80_RS00180	1920		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	31075	32994	-	WP_023049587.1	WP_023049587.1		DNA helicase RecQ	recQ		FXX80_RS00180	1920	639	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	33126	34166	+					mnmH		FXX80_RS00185	1041		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	33126	34166	+	WP_040405891.1	WP_040405891.1		tRNA 2-selenouridine(34) synthase MnmH	mnmH		FXX80_RS00185	1041	346	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	34129	34704	+							FXX80_RS00190	576		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	34129	34704	+	WP_023049589.1	WP_023049589.1		hypothetical protein			FXX80_RS00190	576	191	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	34705	35271	-							FXX80_RS00195	567		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	34705	35271	-	WP_023049590.1	WP_023049590.1		xanthine phosphoribosyltransferase			FXX80_RS00195	567	188	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	35268	36545	-					yqeC		FXX80_RS00200	1278		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	35268	36545	-	WP_023049591.1	WP_023049591.1		putative selenium-dependent hydroxylase accessory protein YqeC	yqeC		FXX80_RS00200	1278	425	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	36573	38825	-							FXX80_RS00205	2253		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	36573	38825	-	WP_023049592.1	WP_023049592.1		molybdopterin-dependent oxidoreductase			FXX80_RS00205	2253	750	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	38812	39276	-							FXX80_RS00210	465		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	38812	39276	-	WP_023049593.1	WP_023049593.1		2Fe-2S iron-sulfur cluster binding domain-containing protein			FXX80_RS00210	465	154	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	39276	40070	-							FXX80_RS00215	795		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	39276	40070	-	WP_023049594.1	WP_023049594.1		FAD binding domain-containing protein			FXX80_RS00215	795	264	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	40098	41447	-							FXX80_RS00220	1350		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	40098	41447	-	WP_023049595.1	WP_023049595.1		purine permease			FXX80_RS00220	1350	449	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	42105	43004	+							FXX80_RS00225	900		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	42105	43004	+	WP_023049596.1	WP_023049596.1		aldo/keto reductase			FXX80_RS00225	900	299	
gene	tRNA	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43057	43150	-							FXX80_RS00230	94		
tRNA		GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43057	43150	-				tRNA-Sec			FXX80_RS00230	94		anticodon=TCA
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43179	43454	-							FXX80_RS00235	276		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43179	43454	-	WP_023049597.1	WP_023049597.1		DUF3343 domain-containing protein			FXX80_RS00235	276	91	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43454	44041	-					yedF		FXX80_RS00240	588		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	43454	44041	-	WP_023049598.1	WP_023049598.1		sulfurtransferase-like selenium metabolism protein YedF	yedF		FXX80_RS00240	588	195	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	44208	45632	+							FXX80_RS00245	1425		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	44208	45632	+	WP_040405895.1	WP_040405895.1		amino acid permease			FXX80_RS00245	1425	474	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	45673	46140	-							FXX80_RS00250	468		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	45673	46140	-	WP_040405898.1	WP_040405898.1		SRPBCC family protein			FXX80_RS00250	468	155	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	46207	48048	-					selB		FXX80_RS00255	1842		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	46207	48048	-	WP_023049601.1	WP_023049601.1		selenocysteine-specific translation elongation factor	selB		FXX80_RS00255	1842	613	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	48051	49436	-					selA		FXX80_RS00260	1386		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	48051	49436	-	WP_023049602.1	WP_023049602.1		L-seryl-tRNA(Sec) selenium transferase	selA		FXX80_RS00260	1386	461	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	49447	50424	-					selD		FXX80_RS00265	978		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	49447	50424	-	WP_211231148.1	WP_211231148.1		selenide, water dikinase SelD	selD		FXX80_RS00265	978	325	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	50521	52500	-					aroB		FXX80_RS00270	1980		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	50521	52500	-	WP_023049604.1	WP_023049604.1		3-dehydroquinate synthase	aroB		FXX80_RS00270	1980	659	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	52642	54234	+							FXX80_RS00275	1593		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	52642	54234	+	WP_040405899.1	WP_040405899.1		FAD-binding protein			FXX80_RS00275	1593	530	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	54340	55176	+					htpX		FXX80_RS00280	837		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	54340	55176	+	WP_023049606.1	WP_023049606.1		zinc metalloprotease HtpX	htpX		FXX80_RS00280	837	278	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	55242	55394	+							FXX80_RS14530	153		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	55242	55394	+	WP_023049607.1	WP_023049607.1		hypothetical protein			FXX80_RS14530	153	50	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	55486	56334	+							FXX80_RS00285	849		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	55486	56334	+	WP_023049608.1	WP_023049608.1		phosphatidylglycerol lysyltransferase domain-containing protein			FXX80_RS00285	849	282	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	56347	57765	+							FXX80_RS00290	1419		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	56347	57765	+	WP_023049609.1	WP_023049609.1		leucyl aminopeptidase			FXX80_RS00290	1419	472	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	57817	58959	+							FXX80_RS00295	1143		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	57817	58959	+	WP_040405900.1	WP_040405900.1		GNAT family N-acetyltransferase			FXX80_RS00295	1143	380	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	58985	59452	+							FXX80_RS00300	468		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	58985	59452	+	WP_023049611.1	WP_023049611.1		DUF2628 domain-containing protein			FXX80_RS00300	468	155	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	59487	60164	-							FXX80_RS00305	678		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	59487	60164	-	WP_023049612.1	WP_023049612.1		SIMPL domain-containing protein			FXX80_RS00305	678	225	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	60174	60752	-							FXX80_RS00310	579		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	60174	60752	-	WP_023049613.1	WP_023049613.1		nitroreductase family protein			FXX80_RS00310	579	192	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	60893	63403	+							FXX80_RS00315	2511		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	60893	63403	+	WP_023049614.1	WP_023049614.1		AMP-binding protein			FXX80_RS00315	2511	836	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	63529	65991	+							FXX80_RS00320	2463		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	63529	65991	+	WP_040405901.1	WP_040405901.1		AMP-binding protein			FXX80_RS00320	2463	820	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66028	66372	-							FXX80_RS00325	345		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66028	66372	-	WP_023049616.1	WP_023049616.1		histidine triad nucleotide-binding protein			FXX80_RS00325	345	114	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66398	66826	-					rpiB		FXX80_RS00330	429		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66398	66826	-	WP_023049617.1	WP_023049617.1		ribose 5-phosphate isomerase B	rpiB		FXX80_RS00330	429	142	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66859	67344	-							FXX80_RS00335	486		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	66859	67344	-	WP_023049618.1	WP_023049618.1		peptidylprolyl isomerase			FXX80_RS00335	486	161	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	67440	68033	-							FXX80_RS00340	594		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	67440	68033	-	WP_023049619.1	WP_023049619.1		DJ-1/PfpI family protein			FXX80_RS00340	594	197	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	68191	70542	+							FXX80_RS00345	2352		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	68191	70542	+	WP_040405904.1	WP_040405904.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			FXX80_RS00345	2352	783	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	70560	71405	+							FXX80_RS00350	846		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	70560	71405	+	WP_023049621.1	WP_023049621.1		MurR/RpiR family transcriptional regulator			FXX80_RS00350	846	281	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	71432	71584	-							FXX80_RS14535	153		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	71432	71584	-	WP_211231147.1	WP_211231147.1		hypothetical protein			FXX80_RS14535	153	50	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	71751	73079	+							FXX80_RS00355	1329		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	71751	73079	+	WP_023049623.1	WP_023049623.1		amino acid permease			FXX80_RS00355	1329	442	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	73117	74499	-							FXX80_RS00360	1383		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000002.1	73117	74499	-	WP_023049624.1	WP_023049624.1		short-chain fatty acid transporter			FXX80_RS00360	1383	460	
gene	protein_coding	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000003.1	121	1653	+							FXX80_RS00365	1533		
CDS	with_protein	GCF_902375135.1	Primary Assembly	unplaced scaffold		NZ_CABKSZ010000003.1	121	1653	+	WP_040405921.1	WP_040405921.1		AbgT family transporter			FXX80_RS00365	1533	510	
