# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	15683	17149	+					guaB		EAB7_RS00055	1467		old_locus_tag=Eab7_0009
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	15683	17149	+	WP_026830492.1	WP_026830492.1		IMP dehydrogenase	guaB		EAB7_RS00055	1467	488	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	17213	18607	-							EAB7_RS00060	1395		old_locus_tag=Eab7_0010
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	17213	18607	-	WP_014969067.1	WP_014969067.1		PLP-dependent aminotransferase family protein			EAB7_RS00060	1395	464	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	18738	19625	+					pdxS		EAB7_RS00065	888		old_locus_tag=Eab7_0011
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	18738	19625	+	WP_026830493.1	WP_026830493.1		pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		EAB7_RS00065	888	295	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	19619	20197	+					pdxT		EAB7_RS00070	579		old_locus_tag=Eab7_0012
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	19619	20197	+	WP_014969069.1	WP_014969069.1		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		EAB7_RS00070	579	192	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	20293	21540	+							EAB7_RS00075	1248		old_locus_tag=Eab7_0013
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	20293	21540	+	WP_014969070.1	WP_014969070.1		D-alanyl-D-alanine carboxypeptidase			EAB7_RS00075	1248	415	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	21824	23101	+					serS		EAB7_RS00080	1278		old_locus_tag=Eab7_0014
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	21824	23101	+	WP_014969071.1	WP_014969071.1		serine--tRNA ligase	serS		EAB7_RS00080	1278	425	
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23239	23329	+							EAB7_RS00085	91		old_locus_tag=Eab7_t01
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23239	23329	+				tRNA-Ser			EAB7_RS00085	91		anticodon=TGA
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23365	23455	+							EAB7_RS00090	91		old_locus_tag=Eab7_t02
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23365	23455	+				tRNA-Ser			EAB7_RS00090	91		anticodon=TGA
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23490	23580	+							EAB7_RS00095	91		
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23490	23580	+				tRNA-Ser			EAB7_RS00095	91		anticodon=CGA
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23689	24150	+							EAB7_RS00100	462		old_locus_tag=Eab7_0015
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	23689	24150	+	WP_014969072.1	WP_014969072.1		DinB family protein			EAB7_RS00100	462	153	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	24192	24869	-							EAB7_RS00105	678		old_locus_tag=Eab7_0016
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	24192	24869	-	WP_014969073.1	WP_014969073.1		deoxynucleoside kinase			EAB7_RS00105	678	225	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	24866	25495	-							EAB7_RS00110	630		old_locus_tag=Eab7_0017
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	24866	25495	-	WP_014969074.1	WP_014969074.1		deoxynucleoside kinase			EAB7_RS00110	630	209	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	25604	26110	+							EAB7_RS00115	507		old_locus_tag=Eab7_0018
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	25604	26110	+	WP_014969075.1	WP_014969075.1		tRNA adenosine(34) deaminase TadA			EAB7_RS00115	507	168	
gene	SRP_RNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	26159	26425	+					ffs		EAB7_RS14630	267		
ncRNA	SRP_RNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	26159	26425	+				signal recognition particle sRNA large type	ffs		EAB7_RS14630	267		
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	26521	28203	+					dnaX		EAB7_RS00120	1683		old_locus_tag=Eab7_0019
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	26521	28203	+	WP_014969076.1	WP_014969076.1		DNA polymerase III subunit gamma/tau	dnaX		EAB7_RS00120	1683	560	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	28226	28546	+							EAB7_RS00125	321		old_locus_tag=Eab7_0020
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	28226	28546	+	WP_012368932.1	WP_012368932.1		YbaB/EbfC family nucleoid-associated protein			EAB7_RS00125	321	106	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	28565	29164	+					recR		EAB7_RS00130	600		old_locus_tag=Eab7_0021
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	28565	29164	+	WP_014969077.1	WP_014969077.1		recombination mediator RecR	recR		EAB7_RS00130	600	199	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	29161	29385	+							EAB7_RS00135	225		old_locus_tag=Eab7_0022
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	29161	29385	+	WP_014969078.1	WP_014969078.1		YaaL family protein			EAB7_RS00135	225	74	
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	29691	31252	+							EAB7_RS00140	1562		old_locus_tag=Eab7_r04
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	29691	31252	+				16S ribosomal RNA			EAB7_RS00140	1562		
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	31420	34335	+							EAB7_RS00145	2916		old_locus_tag=Eab7_r05
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	31420	34335	+				23S ribosomal RNA			EAB7_RS00145	2916		
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34384	34499	+					rrf		EAB7_RS00150	116		old_locus_tag=Eab7_r06
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34384	34499	+				5S ribosomal RNA	rrf		EAB7_RS00150	116		
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34572	34647	+							EAB7_RS00155	76		old_locus_tag=Eab7_t03
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34572	34647	+				tRNA-Asp			EAB7_RS00155	76		anticodon=GTC
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34674	34749	+							EAB7_RS00160	76		old_locus_tag=Eab7_t04
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34674	34749	+				tRNA-Phe			EAB7_RS00160	76		anticodon=GAA
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34759	34834	+							EAB7_RS00165	76		old_locus_tag=Eab7_t05
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34759	34834	+				tRNA-Thr			EAB7_RS00165	76		anticodon=TGT
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34845	34920	+							EAB7_RS00170	76		old_locus_tag=Eab7_t06
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34845	34920	+				tRNA-His			EAB7_RS00170	76		anticodon=GTG
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34947	35022	+							EAB7_RS00175	76		old_locus_tag=Eab7_t07
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	34947	35022	+				tRNA-Lys			EAB7_RS00175	76		anticodon=TTT
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35032	35115	+							EAB7_RS00180	84		old_locus_tag=Eab7_t08
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35032	35115	+				tRNA-Leu			EAB7_RS00180	84		anticodon=TAG
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35127	35193	+							EAB7_RS00185	67		old_locus_tag=Eab7_t09
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35127	35193	+				tRNA-Gly			EAB7_RS00185	67		anticodon=GCC
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35238	35320	+							EAB7_RS00190	83		old_locus_tag=Eab7_t10
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35238	35320	+				tRNA-Leu			EAB7_RS00190	83		anticodon=GAG
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35329	35402	+							EAB7_RS00195	74		old_locus_tag=Eab7_t11
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35329	35402	+				tRNA-Arg			EAB7_RS00195	74		anticodon=ACG
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35408	35484	+							EAB7_RS00200	77		old_locus_tag=Eab7_t12
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35408	35484	+				tRNA-Pro			EAB7_RS00200	77		anticodon=TGG
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35613	37174	+							EAB7_RS00205	1562		old_locus_tag=Eab7_r07
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	35613	37174	+				16S ribosomal RNA			EAB7_RS00205	1562		
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37257	37333	+							EAB7_RS00210	77		old_locus_tag=Eab7_t13
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37257	37333	+				tRNA-Ile			EAB7_RS00210	77		anticodon=GAT
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37356	37428	+							EAB7_RS00215	73		old_locus_tag=Eab7_t14
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37356	37428	+				tRNA-Ala			EAB7_RS00215	73		anticodon=TGC
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37546	40461	+							EAB7_RS00220	2916		old_locus_tag=Eab7_r08
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	37546	40461	+				23S ribosomal RNA			EAB7_RS00220	2916		
gene	rRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	40510	40625	+					rrf		EAB7_RS00225	116		old_locus_tag=Eab7_r09
rRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	40510	40625	+				5S ribosomal RNA	rrf		EAB7_RS00225	116		
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	40709	42118	+							EAB7_RS00230	1410		old_locus_tag=Eab7_0024
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	40709	42118	+	WP_014969080.1	WP_014969080.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			EAB7_RS00230	1410	469	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	42115	42753	+							EAB7_RS00235	639		old_locus_tag=Eab7_0025
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	42115	42753	+	WP_014969081.1	WP_014969081.1		dTMP kinase			EAB7_RS00235	639	212	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	42750	43079	+							EAB7_RS00240	330		old_locus_tag=Eab7_0026
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	42750	43079	+	WP_014969082.1	WP_014969082.1		cyclic-di-AMP receptor			EAB7_RS00240	330	109	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	43079	44071	+							EAB7_RS00245	993		old_locus_tag=Eab7_0027
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	43079	44071	+	WP_014969083.1	WP_014969083.1		DNA polymerase III subunit delta'			EAB7_RS00245	993	330	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	44078	44908	+							EAB7_RS00250	831		old_locus_tag=Eab7_0028
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	44078	44908	+	WP_014969084.1	WP_014969084.1		stage 0 sporulation family protein			EAB7_RS00250	831	276	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	44905	45267	+					yabA		EAB7_RS00255	363		old_locus_tag=Eab7_0029
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	44905	45267	+	WP_014969085.1	WP_014969085.1		DNA replication initiation control protein YabA	yabA		EAB7_RS00255	363	120	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	45317	46054	+							EAB7_RS00260	738		old_locus_tag=Eab7_0030
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	45317	46054	+	WP_014969086.1	WP_014969086.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase			EAB7_RS00260	738	245	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	46047	46319	+							EAB7_RS00265	273		old_locus_tag=Eab7_0031
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	46047	46319	+	WP_014969087.1	WP_014969087.1		GIY-YIG nuclease family protein			EAB7_RS00265	273	90	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	46303	47157	+					rsmI		EAB7_RS00270	855		old_locus_tag=Eab7_0032
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	46303	47157	+	WP_014969088.1	WP_014969088.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		EAB7_RS00270	855	284	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	47197	47493	-							EAB7_RS00275	297		old_locus_tag=Eab7_0033
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	47197	47493	-	WP_014969089.1	WP_014969089.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			EAB7_RS00275	297	98	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	47834	49831	+					metG		EAB7_RS00280	1998		old_locus_tag=Eab7_0034
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	47834	49831	+	WP_014969090.1	WP_014969090.1		methionine--tRNA ligase	metG		EAB7_RS00280	1998	665	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	49850	50617	+							EAB7_RS00285	768		old_locus_tag=Eab7_0035
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	49850	50617	+	WP_014969091.1	WP_014969091.1		TatD family hydrolase			EAB7_RS00285	768	255	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	50614	51906	+							EAB7_RS00290	1293		old_locus_tag=Eab7_0036
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	50614	51906	+	WP_014969092.1	WP_014969092.1		3D domain-containing protein			EAB7_RS00290	1293	430	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	51973	52533	+					rnmV		EAB7_RS00295	561		old_locus_tag=Eab7_0037
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	51973	52533	+	WP_202802568.1	WP_202802568.1		ribonuclease M5	rnmV		EAB7_RS00295	561	186	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	52530	53408	+					rsmA		EAB7_RS00300	879		old_locus_tag=Eab7_0038
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	52530	53408	+	WP_014969094.1	WP_014969094.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		EAB7_RS00300	879	292	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	53493	53732	+							EAB7_RS00305	240		old_locus_tag=Eab7_2855
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	53493	53732	+	WP_014969095.1	WP_014969095.1		hypothetical protein			EAB7_RS00305	240	79	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	53829	54689	+							EAB7_RS00310	861		old_locus_tag=Eab7_0039
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	53829	54689	+	WP_014969096.1	WP_014969096.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			EAB7_RS00310	861	286	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	54759	55598	+					purR		EAB7_RS00315	840		old_locus_tag=Eab7_0040
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	54759	55598	+	WP_014969097.1	WP_014969097.1		pur operon repressor	purR		EAB7_RS00315	840	279	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	55760	56071	+					spoVG		EAB7_RS00320	312		old_locus_tag=Eab7_0041
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	55760	56071	+	WP_014969098.1	WP_014969098.1		septation regulator SpoVG	spoVG		EAB7_RS00320	312	103	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	56239	57588	+					glmU		EAB7_RS00325	1350		old_locus_tag=Eab7_0042
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	56239	57588	+	WP_026830508.1	WP_026830508.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		EAB7_RS00325	1350	449	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	57652	58608	+							EAB7_RS00330	957		old_locus_tag=Eab7_0043
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	57652	58608	+	WP_014969100.1	WP_014969100.1		ribose-phosphate diphosphokinase			EAB7_RS00330	957	318	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	58726	59283	+							EAB7_RS00335	558		old_locus_tag=Eab7_0044
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	58726	59283	+	WP_014969101.1	WP_014969101.1		aminoacyl-tRNA hydrolase			EAB7_RS00335	558	185	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	59339	62854	+					mfd		EAB7_RS00340	3516		old_locus_tag=Eab7_0045
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	59339	62854	+	WP_014969102.1	WP_014969102.1		transcription-repair coupling factor	mfd		EAB7_RS00340	3516	1171	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	62851	64401	+							EAB7_RS00345	1551		old_locus_tag=Eab7_0046
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	62851	64401	+	WP_014969103.1	WP_014969103.1		polysaccharide biosynthesis protein			EAB7_RS00345	1551	516	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	64398	65828	+					mazG		EAB7_RS00350	1431		old_locus_tag=Eab7_0047
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	64398	65828	+	WP_014969104.1	WP_014969104.1		nucleoside triphosphate pyrophosphohydrolase	mazG		EAB7_RS00350	1431	476	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	65825	66097	+							EAB7_RS00355	273		old_locus_tag=Eab7_0048
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	65825	66097	+	WP_014969105.1	WP_014969105.1		RNA-binding S4 domain-containing protein			EAB7_RS00355	273	90	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	66163	66543	+							EAB7_RS00360	381		old_locus_tag=Eab7_0049
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	66163	66543	+	WP_014969106.1	WP_014969106.1		septum formation initiator family protein			EAB7_RS00360	381	126	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	66627	67157	+							EAB7_RS00365	531		old_locus_tag=Eab7_0050
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	66627	67157	+	WP_014969107.1	WP_014969107.1		RNA-binding protein S1			EAB7_RS00365	531	176	
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67311	67387	+							EAB7_RS00370	77		old_locus_tag=Eab7_t15
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67311	67387	+				tRNA-Met			EAB7_RS00370	77		anticodon=CAT
gene	tRNA	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67397	67468	+							EAB7_RS00375	72		old_locus_tag=Eab7_t16
tRNA		GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67397	67468	+				tRNA-Glu			EAB7_RS00375	72		anticodon=TTC
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67545	68789	+					tilS		EAB7_RS00380	1245		old_locus_tag=Eab7_0051
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	67545	68789	+	WP_014969108.1	WP_014969108.1		tRNA lysidine(34) synthetase TilS	tilS		EAB7_RS00380	1245	414	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	68823	69368	+					hpt		EAB7_RS00385	546		old_locus_tag=Eab7_0052
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	68823	69368	+	WP_012368964.1	WP_012368964.1		hypoxanthine phosphoribosyltransferase	hpt		EAB7_RS00385	546	181	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	69489	71495	+					ftsH		EAB7_RS00390	2007		old_locus_tag=Eab7_0053
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	69489	71495	+	WP_014969109.1	WP_014969109.1		ATP-dependent zinc metalloprotease FtsH	ftsH		EAB7_RS00390	2007	668	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	71677	72438	+							EAB7_RS00395	762		old_locus_tag=Eab7_0054
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	71677	72438	+	WP_014969110.1	WP_014969110.1		type III pantothenate kinase			EAB7_RS00395	762	253	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	72449	73375	+					hslO		EAB7_RS00400	927		old_locus_tag=Eab7_0055
CDS	with_protein	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	72449	73375	+	WP_014969111.1	WP_014969111.1		Hsp33 family molecular chaperone HslO	hslO		EAB7_RS00400	927	308	
gene	protein_coding	GCF_000299435.1	Primary Assembly	chromosome		NC_018665.1	73388	73699	+							EAB7_RS00405	312		old_locus_tag=Eab7_0056
