# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	25961	28195	-	WP_015146432.1	WP_015146432.1		alpha-amylase/alpha-mannosidase			OSCIL6304_RS00105	2235	744	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	28318	28560	-							OSCIL6304_RS00110	243		old_locus_tag=Oscil6304_0023
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	28318	28560	-	WP_015146433.1	WP_015146433.1		NifU family protein			OSCIL6304_RS00110	243	80	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	28752	29402	-							OSCIL6304_RS00115	651		old_locus_tag=Oscil6304_0024
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	28752	29402	-	WP_015146434.1	WP_015146434.1		DUF3386 domain-containing protein			OSCIL6304_RS00115	651	216	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	29718	31079	-							OSCIL6304_RS00120	1362		old_locus_tag=Oscil6304_0025
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	29718	31079	-	WP_015146435.1	WP_015146435.1		GAF domain-containing sensor histidine kinase			OSCIL6304_RS00120	1362	453	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	31691	33529	-							OSCIL6304_RS00125	1839		old_locus_tag=Oscil6304_0026
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	31691	33529	-	WP_015146436.1	WP_015146436.1		GAF domain-containing protein			OSCIL6304_RS00125	1839	612	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	33646	33876	-							OSCIL6304_RS00130	231		
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	33646	33876	-	WP_044196150.1	WP_044196150.1		hypothetical protein			OSCIL6304_RS00130	231	76	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	34514	36325	+					lepA		OSCIL6304_RS00135	1812		old_locus_tag=Oscil6304_0028
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	34514	36325	+	WP_015146438.1	WP_015146438.1		translation elongation factor 4	lepA		OSCIL6304_RS00135	1812	603	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	36492	37424	+							OSCIL6304_RS00140	933		old_locus_tag=Oscil6304_0029
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	36492	37424	+	WP_015146439.1	WP_015146439.1		SDR family oxidoreductase			OSCIL6304_RS00140	933	310	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	37716	39095	+							OSCIL6304_RS00145	1380		old_locus_tag=Oscil6304_0030
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	37716	39095	+	WP_015146440.1	WP_015146440.1		UDP-glucose/GDP-mannose dehydrogenase family protein			OSCIL6304_RS00145	1380	459	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	39389	40582	-					chrA		OSCIL6304_RS00150	1194		old_locus_tag=Oscil6304_0031
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	39389	40582	-	WP_015146441.1	WP_015146441.1		chromate efflux transporter	chrA		OSCIL6304_RS00150	1194	397	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	40642	42813	-							OSCIL6304_RS00155	2172		old_locus_tag=Oscil6304_0032
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	40642	42813	-	WP_015146442.1	WP_015146442.1		helix-hairpin-helix domain-containing protein			OSCIL6304_RS00155	2172	723	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	42927	43934	-							OSCIL6304_RS00160	1008		old_locus_tag=Oscil6304_0033
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	42927	43934	-	WP_015146443.1	WP_015146443.1		zinc-dependent alcohol dehydrogenase family protein			OSCIL6304_RS00160	1008	335	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	44056	44766	-							OSCIL6304_RS00165	711		old_locus_tag=Oscil6304_0034
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	44056	44766	-	WP_015146444.1	WP_015146444.1		ROK family protein			OSCIL6304_RS00165	711	236	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	45140	46408	-							OSCIL6304_RS00175	1269		old_locus_tag=Oscil6304_0035
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	45140	46408	-	WP_015146445.1	WP_015146445.1		2-oxo acid dehydrogenase subunit E2			OSCIL6304_RS00175	1269	422	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	46453	46653	-							OSCIL6304_RS35040	201		old_locus_tag=Oscil6304_0036
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	46453	46653	-	WP_015146446.1	WP_015146446.1		hypothetical protein			OSCIL6304_RS35040	201	66	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	46842	47291	-							OSCIL6304_RS00185	450		old_locus_tag=Oscil6304_0037
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	46842	47291	-	WP_015146447.1	WP_015146447.1		YlqD family protein			OSCIL6304_RS00185	450	149	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	47377	49383	-							OSCIL6304_RS00190	2007		old_locus_tag=Oscil6304_0038
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	47377	49383	-	WP_015146448.1	WP_015146448.1		AMP-binding protein			OSCIL6304_RS00190	2007	668	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	49566	50009	+							OSCIL6304_RS00195	444		old_locus_tag=Oscil6304_0039
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	49566	50009	+	WP_015146449.1	WP_015146449.1		aspartyl protease family protein			OSCIL6304_RS00195	444	147	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	50232	51128	-							OSCIL6304_RS00200	897		old_locus_tag=Oscil6304_0040
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	50232	51128	-	WP_015146450.1	WP_015146450.1		leucine-rich repeat domain-containing protein			OSCIL6304_RS00200	897	298	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	51613	52389	-							OSCIL6304_RS00205	777		old_locus_tag=Oscil6304_0041
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	51613	52389	-	WP_015146451.1	WP_015146451.1		ABC transporter ATP-binding protein			OSCIL6304_RS00205	777	258	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	52455	53312	-							OSCIL6304_RS00210	858		old_locus_tag=Oscil6304_0042
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	52455	53312	-	WP_015146452.1	WP_015146452.1		ABC transporter permease			OSCIL6304_RS00210	858	285	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	53374	54378	-							OSCIL6304_RS00215	1005		old_locus_tag=Oscil6304_0043
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	53374	54378	-	WP_015146453.1	WP_015146453.1		ABC transporter substrate-binding protein			OSCIL6304_RS00215	1005	334	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	54547	55272	-					hypB		OSCIL6304_RS00220	726		old_locus_tag=Oscil6304_0044
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	54547	55272	-	WP_015146454.1	WP_015146454.1		hydrogenase nickel incorporation protein HypB	hypB		OSCIL6304_RS00220	726	241	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	55256	55642	-					hypA		OSCIL6304_RS00225	387		old_locus_tag=Oscil6304_0045
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	55256	55642	-	WP_015146455.1	WP_015146455.1		hydrogenase maturation nickel metallochaperone HypA	hypA		OSCIL6304_RS00225	387	128	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	55700	56905	-							OSCIL6304_RS00230	1206		old_locus_tag=Oscil6304_0046
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	55700	56905	-	WP_015146456.1	WP_015146456.1		agmatinase family protein			OSCIL6304_RS00230	1206	401	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	57383	59338	-							OSCIL6304_RS00235	1956		old_locus_tag=Oscil6304_0048
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	57383	59338	-	WP_156823693.1	WP_156823693.1		cyclomaltodextrin glucanotransferase			OSCIL6304_RS00235	1956	651	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	59505	60629	-					nusA		OSCIL6304_RS00240	1125		old_locus_tag=Oscil6304_0049
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	59505	60629	-	WP_156824004.1	WP_156824004.1		transcription termination factor NusA	nusA		OSCIL6304_RS00240	1125	374	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	60898	63270	-							OSCIL6304_RS00245	2373		old_locus_tag=Oscil6304_0050
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	60898	63270	-	WP_015146459.1	WP_015146459.1		putative calcium-binding protein			OSCIL6304_RS00245	2373	790	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	63374	65020	-							OSCIL6304_RS00250	1647		old_locus_tag=Oscil6304_0051
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	63374	65020	-	WP_015146460.1	WP_015146460.1		GH3 auxin-responsive promoter family protein			OSCIL6304_RS00250	1647	548	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	65200	65829	-							OSCIL6304_RS00255	630		old_locus_tag=Oscil6304_0052
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	65200	65829	-	WP_015146461.1	WP_015146461.1		hypothetical protein			OSCIL6304_RS00255	630	209	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	65871	66596	-							OSCIL6304_RS00260	726		old_locus_tag=Oscil6304_0053
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	65871	66596	-	WP_015146462.1	WP_015146462.1		sterol desaturase family protein			OSCIL6304_RS00260	726	241	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	66623	67645	-							OSCIL6304_RS00265	1023		old_locus_tag=Oscil6304_0054
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	66623	67645	-	WP_015146463.1	WP_015146463.1		aromatic ring-hydroxylating dioxygenase subunit alpha			OSCIL6304_RS00265	1023	340	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	67651	67938	-							OSCIL6304_RS00270	288		old_locus_tag=Oscil6304_0055
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	67651	67938	-	WP_015146464.1	WP_015146464.1		(2Fe-2S)-binding protein			OSCIL6304_RS00270	288	95	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	68053	69060	-							OSCIL6304_RS00275	1008		old_locus_tag=Oscil6304_0056
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	68053	69060	-	WP_198017857.1	WP_198017857.1		aromatic ring-hydroxylating dioxygenase subunit alpha			OSCIL6304_RS00275	1008	335	
gene	pseudogene	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	69197	70363	-							OSCIL6304_RS00280	1167		partial;pseudo;old_locus_tag=Oscil6304_0057
CDS	without_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	69197	70363	-				P-aminobenzoate N-oxygenase AurF			OSCIL6304_RS00280	1167		partial;pseudo
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	70445	71308	-							OSCIL6304_RS00285	864		old_locus_tag=Oscil6304_0058
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	70445	71308	-	WP_198017858.1	WP_198017858.1		ferritin-like domain-containing protein			OSCIL6304_RS00285	864	287	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	71440	72501	-							OSCIL6304_RS00290	1062		old_locus_tag=Oscil6304_0059
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	71440	72501	-	WP_015146468.1	WP_015146468.1		aromatic ring-hydroxylating dioxygenase subunit alpha			OSCIL6304_RS00290	1062	353	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	73022	73402	-							OSCIL6304_RS00295	381		old_locus_tag=Oscil6304_0061
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	73022	73402	-	WP_015146470.1	WP_015146470.1		hypothetical protein			OSCIL6304_RS00295	381	126	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	73929	75326	+							OSCIL6304_RS00300	1398		old_locus_tag=Oscil6304_0062
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	73929	75326	+	WP_015146471.1	WP_015146471.1		AAA-like domain-containing protein			OSCIL6304_RS00300	1398	465	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	75538	79038	+							OSCIL6304_RS00305	3501		old_locus_tag=Oscil6304_0063
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	75538	79038	+	WP_015146472.1	WP_015146472.1		AAA-like domain-containing protein			OSCIL6304_RS00305	3501	1166	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	79155	80096	-							OSCIL6304_RS00310	942		old_locus_tag=Oscil6304_0064
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	79155	80096	-	WP_015146473.1	WP_015146473.1		DUF4344 domain-containing metallopeptidase			OSCIL6304_RS00310	942	313	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	80503	81159	+							OSCIL6304_RS00315	657		old_locus_tag=Oscil6304_0065
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	80503	81159	+	WP_015146474.1	WP_015146474.1		DUF3318 domain-containing protein			OSCIL6304_RS00315	657	218	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	81176	81988	-							OSCIL6304_RS00320	813		old_locus_tag=Oscil6304_0066
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	81176	81988	-	WP_015146475.1	WP_015146475.1		7-carboxy-7-deazaguanine synthase QueE			OSCIL6304_RS00320	813	270	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	82222	82785	-							OSCIL6304_RS00325	564		old_locus_tag=Oscil6304_0067
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	82222	82785	-	WP_015146476.1	WP_015146476.1		hypothetical protein			OSCIL6304_RS00325	564	187	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	82875	83114	-							OSCIL6304_RS00330	240		old_locus_tag=Oscil6304_0068
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	82875	83114	-	WP_015146477.1	WP_015146477.1		hypothetical protein			OSCIL6304_RS00330	240	79	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	83307	84398	+					trpD		OSCIL6304_RS00335	1092		old_locus_tag=Oscil6304_0069
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	83307	84398	+	WP_015146478.1	WP_015146478.1		anthranilate phosphoribosyltransferase	trpD		OSCIL6304_RS00335	1092	363	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	84605	85180	-							OSCIL6304_RS00340	576		old_locus_tag=Oscil6304_0070
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	84605	85180	-	WP_015146479.1	WP_015146479.1		retroviral-like aspartic protease family protein			OSCIL6304_RS00340	576	191	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	85607	86767	+					carA		OSCIL6304_RS00345	1161		old_locus_tag=Oscil6304_0071
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	85607	86767	+	WP_044196163.1	WP_044196163.1		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		OSCIL6304_RS00345	1161	386	
gene	pseudogene	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	87118	87231	+							OSCIL6304_RS35045	114		partial;pseudo
CDS	without_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	87118	87231	+				transposase			OSCIL6304_RS35045	114		partial;pseudo
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	87279	87629	+							OSCIL6304_RS00350	351		old_locus_tag=Oscil6304_0072
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	87279	87629	+	WP_198017859.1	WP_198017859.1		STAS domain-containing protein			OSCIL6304_RS00350	351	116	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	88388	88804	+							OSCIL6304_RS00355	417		old_locus_tag=Oscil6304_0074
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	88388	88804	+	WP_198017860.1	WP_198017860.1		ribonuclease III			OSCIL6304_RS00355	417	138	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	88888	89994	+					rlmB		OSCIL6304_RS00360	1107		old_locus_tag=Oscil6304_0075
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	88888	89994	+	WP_198017790.1	WP_198017790.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		OSCIL6304_RS00360	1107	368	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	90074	90349	+							OSCIL6304_RS00365	276		old_locus_tag=Oscil6304_0076
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	90074	90349	+	WP_198017861.1	WP_198017861.1		DUF1816 domain-containing protein			OSCIL6304_RS00365	276	91	
gene	protein_coding	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	90372	91241	-							OSCIL6304_RS00370	870		old_locus_tag=Oscil6304_0077
CDS	with_protein	GCF_000317105.1	Primary Assembly	chromosome		NC_019693.1	90372	91241	-	WP_015146486.1	WP_015146486.1		alpha/beta hydrolase			OSCIL6304_RS00370	870	289	
