# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	7820	7893	+							ADEH_RS00040	74		old_locus_tag=Adeh_R0001
tRNA		GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	7820	7893	+				tRNA-Gln			ADEH_RS00040	74		anticodon=TTG
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	7938	8459	+							ADEH_RS00045	522		old_locus_tag=Adeh_0006
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	7938	8459	+	WP_011419067.1	WP_011419067.1		peptidase M54			ADEH_RS00045	522	173	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	8456	9259	+							ADEH_RS00050	804		old_locus_tag=Adeh_0007
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	8456	9259	+	WP_049760063.1	WP_049760063.1		hypothetical protein			ADEH_RS00050	804	267	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	9256	11391	-							ADEH_RS00055	2136		old_locus_tag=Adeh_0008
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	9256	11391	-	WP_011419069.1	WP_011419069.1		(Fe-S)-binding protein			ADEH_RS00055	2136	711	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	11509	12537	-							ADEH_RS00060	1029		old_locus_tag=Adeh_0009
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	11509	12537	-	WP_041453228.1	WP_041453228.1		hypothetical protein			ADEH_RS00060	1029	342	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	12881	13549	-							ADEH_RS00065	669		old_locus_tag=Adeh_0010
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	12881	13549	-	WP_011419071.1	WP_011419071.1		DsbA family protein			ADEH_RS00065	669	222	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	13670	14653	-							ADEH_RS00070	984		old_locus_tag=Adeh_0011
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	13670	14653	-	WP_011419072.1	WP_011419072.1		RimK family alpha-L-glutamate ligase			ADEH_RS00070	984	327	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	14776	17616	+					ileS		ADEH_RS00075	2841		old_locus_tag=Adeh_0012
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	14776	17616	+	WP_011419073.1	WP_011419073.1		isoleucine--tRNA ligase	ileS		ADEH_RS00075	2841	946	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	17616	18236	+					lspA		ADEH_RS00080	621		old_locus_tag=Adeh_0013
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	17616	18236	+	WP_011419074.1	WP_011419074.1		signal peptidase II	lspA		ADEH_RS00080	621	206	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	18249	19154	+					lgt		ADEH_RS00085	906		old_locus_tag=Adeh_0014
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	18249	19154	+	WP_011419075.1	WP_011419075.1		prolipoprotein diacylglyceryl transferase	lgt		ADEH_RS00085	906	301	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	19187	19912	+							ADEH_RS00090	726		old_locus_tag=Adeh_0015
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	19187	19912	+	WP_011419076.1	WP_011419076.1		hypothetical protein			ADEH_RS00090	726	241	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20131	20520	+							ADEH_RS00095	390		old_locus_tag=Adeh_0016
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20131	20520	+	WP_198133818.1	WP_198133818.1		hypothetical protein			ADEH_RS00095	390	129	
gene	tRNA	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20677	20749	+							ADEH_RS00100	73		old_locus_tag=Adeh_R0002
tRNA		GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20677	20749	+				tRNA-Phe			ADEH_RS00100	73		anticodon=GAA
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20834	21325	-							ADEH_RS00105	492		old_locus_tag=Adeh_0017
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	20834	21325	-	WP_011419078.1	WP_011419078.1		hypothetical protein			ADEH_RS00105	492	163	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	21558	21920	+							ADEH_RS00110	363		old_locus_tag=Adeh_0018
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	21558	21920	+	WP_041453229.1	WP_041453229.1		hypothetical protein			ADEH_RS00110	363	120	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	21965	22762	-							ADEH_RS00115	798		old_locus_tag=Adeh_0019
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	21965	22762	-	WP_011419080.1	WP_011419080.1		hypothetical protein			ADEH_RS00115	798	265	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	22777	24162	-							ADEH_RS00120	1386		old_locus_tag=Adeh_0020
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	22777	24162	-	WP_011419081.1	WP_011419081.1		hypothetical protein			ADEH_RS00120	1386	461	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	24512	25921	+							ADEH_RS00125	1410		old_locus_tag=Adeh_0021
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	24512	25921	+	WP_011419082.1	WP_011419082.1		HAMP domain-containing histidine kinase			ADEH_RS00125	1410	469	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	25906	26295	-							ADEH_RS00130	390		old_locus_tag=Adeh_0022
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	25906	26295	-	WP_011419083.1	WP_011419083.1		VOC family protein			ADEH_RS00130	390	129	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	26331	27236	+							ADEH_RS00135	906		old_locus_tag=Adeh_0023
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	26331	27236	+	WP_011419084.1	WP_011419084.1		helix-turn-helix domain-containing protein			ADEH_RS00135	906	301	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	27294	28826	+							ADEH_RS00140	1533		old_locus_tag=Adeh_0024
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	27294	28826	+	WP_011419085.1	WP_011419085.1		proline--tRNA ligase			ADEH_RS00140	1533	510	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	28777	29313	-							ADEH_RS00145	537		old_locus_tag=Adeh_0025
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	28777	29313	-	WP_011419086.1	WP_011419086.1		hypothetical protein			ADEH_RS00145	537	178	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	29510	30589	+							ADEH_RS00150	1080		old_locus_tag=Adeh_0026
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	29510	30589	+	WP_011419087.1	WP_011419087.1		ScyD/ScyE family protein			ADEH_RS00150	1080	359	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	30623	31612	-							ADEH_RS00155	990		old_locus_tag=Adeh_0027
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	30623	31612	-	WP_011419088.1	WP_011419088.1		NAD-dependent epimerase/dehydratase family protein			ADEH_RS00155	990	329	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	31692	32633	+							ADEH_RS00160	942		old_locus_tag=Adeh_0028
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	31692	32633	+	WP_011419089.1	WP_011419089.1		LysR family transcriptional regulator			ADEH_RS00160	942	313	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	32805	35033	+							ADEH_RS00165	2229		old_locus_tag=Adeh_0029
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	32805	35033	+	WP_011419090.1	WP_011419090.1		fibronectin type III			ADEH_RS00165	2229	742	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	35104	37059	-							ADEH_RS00170	1956		old_locus_tag=Adeh_0030
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	35104	37059	-	WP_011419091.1	WP_011419091.1		methyl-accepting chemotaxis protein			ADEH_RS00170	1956	651	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	37329	38351	+							ADEH_RS00175	1023		old_locus_tag=Adeh_0031
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	37329	38351	+	WP_011419092.1	WP_011419092.1		SDR family oxidoreductase			ADEH_RS00175	1023	340	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	38433	39656	-							ADEH_RS00180	1224		old_locus_tag=Adeh_0032
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	38433	39656	-	WP_011419093.1	WP_011419093.1		outer membrane protein transport protein			ADEH_RS00180	1224	407	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	39670	42618	-							ADEH_RS00185	2949		old_locus_tag=Adeh_0033
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	39670	42618	-	WP_011419094.1	WP_011419094.1		hypothetical protein			ADEH_RS00185	2949	982	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	42897	44528	+							ADEH_RS00190	1632		old_locus_tag=Adeh_0034
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	42897	44528	+	WP_011419095.1	WP_011419095.1		sodium:solute symporter family protein			ADEH_RS00190	1632	543	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	44512	44673	+							ADEH_RS23230	162		
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	44512	44673	+	WP_198133804.1	WP_198133804.1		hypothetical protein			ADEH_RS23230	162	53	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	44718	45995	+							ADEH_RS00195	1278		old_locus_tag=Adeh_0035
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	44718	45995	+	WP_011419096.1	WP_011419096.1		hypothetical protein			ADEH_RS00195	1278	425	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	46127	47452	-							ADEH_RS00200	1326		old_locus_tag=Adeh_0036
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	46127	47452	-	WP_011419097.1	WP_011419097.1		phenylacetate--CoA ligase			ADEH_RS00200	1326	441	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	47456	47899	-							ADEH_RS00205	444		old_locus_tag=Adeh_0037
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	47456	47899	-	WP_011419098.1	WP_011419098.1		amino acid-binding protein			ADEH_RS00205	444	147	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	47919	49244	-							ADEH_RS00210	1326		old_locus_tag=Adeh_0038
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	47919	49244	-	WP_011419099.1	WP_011419099.1		phenylacetate--CoA ligase			ADEH_RS00210	1326	441	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	49257	49745	-							ADEH_RS00215	489		old_locus_tag=Adeh_0039
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	49257	49745	-	WP_011419100.1	WP_011419100.1		indolepyruvate oxidoreductase subunit beta			ADEH_RS00215	489	162	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	49738	51378	-							ADEH_RS00220	1641		old_locus_tag=Adeh_0040
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	49738	51378	-	WP_011419101.1	WP_011419101.1		thiamine pyrophosphate-binding protein			ADEH_RS00220	1641	546	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	51504	52427	+							ADEH_RS00225	924		old_locus_tag=Adeh_0041
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	51504	52427	+	WP_011419102.1	WP_011419102.1		phosphate butyryltransferase			ADEH_RS00225	924	307	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	52424	53530	+					buk		ADEH_RS00230	1107		old_locus_tag=Adeh_0042
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	52424	53530	+	WP_011419103.1	WP_011419103.1		butyrate kinase	buk		ADEH_RS00230	1107	368	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	53503	54981	-							ADEH_RS00235	1479		old_locus_tag=Adeh_0043
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	53503	54981	-	WP_011419104.1	WP_011419104.1		PLP-dependent aminotransferase family protein			ADEH_RS00235	1479	492	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	55047	56114	+							ADEH_RS00240	1068		old_locus_tag=Adeh_0044
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	55047	56114	+	WP_011419105.1	WP_011419105.1		GNAT family N-acetyltransferase			ADEH_RS00240	1068	355	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	56166	56780	-							ADEH_RS00245	615		old_locus_tag=Adeh_0045
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	56166	56780	-	WP_011419106.1	WP_011419106.1		VTT domain-containing protein			ADEH_RS00245	615	204	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	56823	58817	-							ADEH_RS00250	1995		old_locus_tag=Adeh_0046
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	56823	58817	-	WP_011419107.1	WP_011419107.1		DUF4105 domain-containing protein			ADEH_RS00250	1995	664	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	58893	59390	-							ADEH_RS00255	498		old_locus_tag=Adeh_0047
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	58893	59390	-	WP_011419108.1	WP_011419108.1		DUF3015 domain-containing protein			ADEH_RS00255	498	165	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	59616	60419	+							ADEH_RS00260	804		old_locus_tag=Adeh_0048
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	59616	60419	+	WP_011419109.1	WP_011419109.1		electron transfer flavoprotein subunit beta/FixA family protein			ADEH_RS00260	804	267	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	60465	61430	+							ADEH_RS00265	966		old_locus_tag=Adeh_0049
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	60465	61430	+	WP_011419110.1	WP_011419110.1		electron transfer flavoprotein subunit alpha/FixB family protein			ADEH_RS00265	966	321	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	61456	62460	+							ADEH_RS00270	1005		old_locus_tag=Adeh_0050
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	61456	62460	+	WP_011419111.1	WP_011419111.1		MBL fold metallo-hydrolase			ADEH_RS00270	1005	334	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	62515	63276	+							ADEH_RS00275	762		old_locus_tag=Adeh_0051
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	62515	63276	+	WP_011419112.1	WP_011419112.1		TerC family protein			ADEH_RS00275	762	253	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	63293	64207	+							ADEH_RS00280	915		old_locus_tag=Adeh_0052
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	63293	64207	+	WP_011419113.1	WP_011419113.1		DMT family transporter			ADEH_RS00280	915	304	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	64275	65474	+							ADEH_RS00285	1200		old_locus_tag=Adeh_0053
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	64275	65474	+	WP_011419114.1	WP_011419114.1		MltA domain-containing protein			ADEH_RS00285	1200	399	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	65530	66828	-					uraA		ADEH_RS00290	1299		old_locus_tag=Adeh_0054
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	65530	66828	-	WP_011419115.1	WP_011419115.1		uracil permease	uraA		ADEH_RS00290	1299	432	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	67081	67224	+							ADEH_RS23235	144		
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	67081	67224	+	WP_198133805.1	WP_198133805.1		hypothetical protein			ADEH_RS23235	144	47	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	67288	68280	+							ADEH_RS00295	993		old_locus_tag=Adeh_0055
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	67288	68280	+	WP_011419116.1	WP_011419116.1		MBL fold metallo-hydrolase			ADEH_RS00295	993	330	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	68315	69334	+							ADEH_RS00300	1020		old_locus_tag=Adeh_0056
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	68315	69334	+	WP_011419117.1	WP_011419117.1		RluA family pseudouridine synthase			ADEH_RS00300	1020	339	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	69371	71929	+							ADEH_RS00305	2559		old_locus_tag=Adeh_0057
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	69371	71929	+	WP_011419118.1	WP_011419118.1		PBP1A family penicillin-binding protein			ADEH_RS00305	2559	852	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	72094	74160	+							ADEH_RS00310	2067		old_locus_tag=Adeh_0058
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	72094	74160	+	WP_011419119.1	WP_011419119.1		methyl-accepting chemotaxis protein			ADEH_RS00310	2067	688	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	74302	74742	-							ADEH_RS00315	441		old_locus_tag=Adeh_0059
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	74302	74742	-	WP_041453231.1	WP_041453231.1		EVE domain-containing protein			ADEH_RS00315	441	146	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	74838	75278	+							ADEH_RS00320	441		old_locus_tag=Adeh_0060
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	74838	75278	+	WP_011419121.1	WP_011419121.1		twin-arginine translocase TatA/TatE family subunit			ADEH_RS00320	441	146	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	75285	76097	+					tatC		ADEH_RS00325	813		old_locus_tag=Adeh_0061
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	75285	76097	+	WP_011419122.1	WP_011419122.1		twin-arginine translocase subunit TatC	tatC		ADEH_RS00325	813	270	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	76178	76375	+							ADEH_RS00330	198		
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	76178	76375	+	WP_012524148.1	WP_012524148.1		hypothetical protein			ADEH_RS00330	198	65	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	76392	77588	+							ADEH_RS00335	1197		old_locus_tag=Adeh_0062
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	76392	77588	+	WP_011419123.1	WP_011419123.1		acetyl-CoA C-acetyltransferase			ADEH_RS00335	1197	398	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	77662	77859	+							ADEH_RS00340	198		old_locus_tag=Adeh_0063
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	77662	77859	+	WP_011419124.1	WP_011419124.1		hypothetical protein			ADEH_RS00340	198	65	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	77866	78606	+							ADEH_RS00345	741		old_locus_tag=Adeh_0064
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	77866	78606	+	WP_011419125.1	WP_011419125.1		rhomboid family intramembrane serine protease			ADEH_RS00345	741	246	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	78632	81706	-							ADEH_RS00350	3075		old_locus_tag=Adeh_0065
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	78632	81706	-	WP_011419126.1	WP_011419126.1		hypothetical protein			ADEH_RS00350	3075	1024	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	81834	83780	+							ADEH_RS00355	1947		old_locus_tag=Adeh_0066
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	81834	83780	+	WP_011419127.1	WP_011419127.1		YgiQ family radical SAM protein			ADEH_RS00355	1947	648	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	83841	84452	+							ADEH_RS00360	612		old_locus_tag=Adeh_0067
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	83841	84452	+	WP_011419128.1	WP_011419128.1		DUF2059 domain-containing protein			ADEH_RS00360	612	203	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	84571	85278	+							ADEH_RS00365	708		old_locus_tag=Adeh_0068
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	84571	85278	+	WP_157061407.1	WP_157061407.1		GDSL-type esterase/lipase family protein			ADEH_RS00365	708	235	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	85312	86685	+					bioA		ADEH_RS00370	1374		old_locus_tag=Adeh_0069
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	85312	86685	+	WP_011419130.1	WP_011419130.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		ADEH_RS00370	1374	457	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	86685	87356	+					bioD		ADEH_RS00375	672		old_locus_tag=Adeh_0070
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	86685	87356	+	WP_011419131.1	WP_011419131.1		dethiobiotin synthase	bioD		ADEH_RS00375	672	223	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	87409	87681	+							ADEH_RS00380	273		old_locus_tag=Adeh_0071
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	87409	87681	+	WP_011419132.1	WP_011419132.1		hypothetical protein			ADEH_RS00380	273	90	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	87888	88160	-							ADEH_RS00385	273		old_locus_tag=Adeh_0072
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	87888	88160	-	WP_011419133.1	WP_011419133.1		DUF1844 domain-containing protein			ADEH_RS00385	273	90	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	88180	89604	-							ADEH_RS00390	1425		old_locus_tag=Adeh_0073
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	88180	89604	-	WP_011419134.1	WP_011419134.1		trypsin-like peptidase domain-containing protein			ADEH_RS00390	1425	474	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	89573	89812	-							ADEH_RS00395	240		old_locus_tag=Adeh_0074
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	89573	89812	-	WP_011419135.1	WP_011419135.1		hypothetical protein			ADEH_RS00395	240	79	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	89895	90563	+							ADEH_RS00400	669		old_locus_tag=Adeh_0075
CDS	with_protein	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	89895	90563	+	WP_011419136.1	WP_011419136.1		thiamine phosphate synthase			ADEH_RS00400	669	222	
gene	protein_coding	GCF_000013385.1	Primary Assembly	chromosome		NC_007760.1	90560	91270	+							ADEH_RS00405	711		old_locus_tag=Adeh_0076
