# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	22372	24006	-	WP_020927567.1	WP_020927567.1		ATP-binding cassette domain-containing protein			ACH58_RS00115	1635	544	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	24211	25092	-							ACH58_RS00120	882		old_locus_tag=ACH58_00120
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	24211	25092	-	WP_006386073.1	WP_006386073.1		CoA ester lyase			ACH58_RS00120	882	293	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	25105	25824	-							ACH58_RS00125	720		old_locus_tag=ACH58_00125
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	25105	25824	-	WP_026383486.1	WP_026383486.1		response regulator transcription factor			ACH58_RS00125	720	239	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	26202	26708	-							ACH58_RS00130	507		old_locus_tag=ACH58_00130
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	26202	26708	-	WP_006386071.1	WP_006386071.1		hypothetical protein			ACH58_RS00130	507	168	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	26831	27433	-							ACH58_RS00135	603		old_locus_tag=ACH58_00135
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	26831	27433	-	WP_047990736.1	WP_047990736.1		GNAT family N-acetyltransferase			ACH58_RS00135	603	200	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	27562	28797	+							ACH58_RS00140	1236		old_locus_tag=ACH58_00140
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	27562	28797	+	WP_047990737.1	WP_047990737.1		FAD-binding oxidoreductase			ACH58_RS00140	1236	411	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	28810	29910	-							ACH58_RS00145	1101		old_locus_tag=ACH58_00145
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	28810	29910	-	WP_161800441.1	WP_161800441.1		3-deoxy-7-phosphoheptulonate synthase			ACH58_RS00145	1101	366	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	30133	31359	+							ACH58_RS00150	1227		old_locus_tag=ACH58_00150
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	30133	31359	+	WP_006386067.1	WP_006386067.1		EAL domain-containing response regulator			ACH58_RS00150	1227	408	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	31394	33019	-							ACH58_RS00155	1626		old_locus_tag=ACH58_00155
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	31394	33019	-	WP_080969244.1	WP_080969244.1		mucoidy inhibitor MuiA family protein			ACH58_RS00155	1626	541	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	33179	34087	-							ACH58_RS00160	909		old_locus_tag=ACH58_00160
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	33179	34087	-	WP_006386065.1	WP_006386065.1		LysR family transcriptional regulator			ACH58_RS00160	909	302	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	34261	35487	+							ACH58_RS00165	1227		old_locus_tag=ACH58_00165
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	34261	35487	+	WP_161800442.1	WP_161800442.1		MFS transporter			ACH58_RS00165	1227	408	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	35516	35905	+							ACH58_RS00170	390		old_locus_tag=ACH58_00170
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	35516	35905	+	WP_047990739.1	WP_047990739.1		VOC family protein			ACH58_RS00170	390	129	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	35985	36281	-							ACH58_RS00175	297		old_locus_tag=ACH58_00175
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	35985	36281	-	WP_026383482.1	WP_026383482.1		flagellar transcriptional regulator FlhD			ACH58_RS00175	297	98	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	36582	37295	+							ACH58_RS00180	714		old_locus_tag=ACH58_00180
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	36582	37295	+	WP_047990740.1	WP_047990740.1		DUF2325 domain-containing protein			ACH58_RS00180	714	237	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	37397	40411	+							ACH58_RS00185	3015		old_locus_tag=ACH58_00185
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	37397	40411	+	WP_047990741.1	WP_047990741.1		PAS domain S-box protein			ACH58_RS00185	3015	1004	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	40552	40905	+							ACH58_RS00190	354		old_locus_tag=ACH58_00190
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	40552	40905	+	WP_047990742.1	WP_047990742.1		hypothetical protein			ACH58_RS00190	354	117	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	41019	42458	-							ACH58_RS00195	1440		old_locus_tag=ACH58_00195
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	41019	42458	-	WP_020927582.1	WP_020927582.1		RNA polymerase factor sigma-54			ACH58_RS00195	1440	479	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	42672	43586	-							ACH58_RS00200	915		old_locus_tag=ACH58_00200
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	42672	43586	-	WP_026383479.1	WP_026383479.1		sigma-54 dependent transcriptional regulator			ACH58_RS00200	915	304	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	43791	45161	+							ACH58_RS00205	1371		old_locus_tag=ACH58_00205
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	43791	45161	+	WP_020927584.1	WP_020927584.1		sigma-54 dependent transcriptional regulator			ACH58_RS00205	1371	456	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	45196	45594	-							ACH58_RS00210	399		old_locus_tag=ACH58_00210
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	45196	45594	-	WP_020927585.1	WP_020927585.1		hypothetical protein			ACH58_RS00210	399	132	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	45752	46030	+							ACH58_RS00215	279		old_locus_tag=ACH58_00215
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	45752	46030	+	WP_047990743.1	WP_047990743.1		hypothetical protein			ACH58_RS00215	279	92	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	46067	46351	-							ACH58_RS00220	285		old_locus_tag=ACH58_00220
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	46067	46351	-	WP_047991594.1	WP_047991594.1		DUF378 domain-containing protein			ACH58_RS00220	285	94	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	46568	47161	+							ACH58_RS00225	594		old_locus_tag=ACH58_00225
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	46568	47161	+	WP_020927588.1	WP_020927588.1		hypothetical protein			ACH58_RS00225	594	197	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	47189	47827	+							ACH58_RS00230	639		old_locus_tag=ACH58_00230
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	47189	47827	+	WP_047990744.1	WP_047990744.1		DUF4142 domain-containing protein			ACH58_RS00230	639	212	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	47859	48746	-							ACH58_RS00235	888		old_locus_tag=ACH58_00235
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	47859	48746	-	WP_006384546.1	WP_006384546.1		SDR family oxidoreductase			ACH58_RS00235	888	295	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	48848	49186	-							ACH58_RS00240	339		old_locus_tag=ACH58_00240
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	48848	49186	-	WP_020927590.1	WP_020927590.1		DUF883 family protein			ACH58_RS00240	339	112	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	49447	49725	+							ACH58_RS00245	279		old_locus_tag=ACH58_00245
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	49447	49725	+	WP_047990745.1	WP_047990745.1		hypothetical protein			ACH58_RS00245	279	92	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	49747	50778	-							ACH58_RS00250	1032		old_locus_tag=ACH58_00250
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	49747	50778	-	WP_047990746.1	WP_047990746.1		DNA topoisomerase IB			ACH58_RS00250	1032	343	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	50908	51462	+							ACH58_RS00255	555		old_locus_tag=ACH58_00255
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	50908	51462	+	WP_006386346.1	WP_006386346.1		type 1 glutamine amidotransferase			ACH58_RS00255	555	184	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	51540	51704	+							ACH58_RS29725	165		
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	51540	51704	+	WP_020927593.1	WP_020927593.1		hypothetical protein			ACH58_RS29725	165	54	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	51746	51898	+							ACH58_RS28830	153		old_locus_tag=ACH58_00260
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	51746	51898	+	WP_006386347.1	WP_006386347.1		DUF3309 domain-containing protein			ACH58_RS28830	153	50	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	52001	53179	-							ACH58_RS00265	1179		old_locus_tag=ACH58_00265
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	52001	53179	-	WP_047990747.1	WP_047990747.1		PepSY domain-containing protein			ACH58_RS00265	1179	392	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	53290	54237	+							ACH58_RS00270	948		old_locus_tag=ACH58_00270
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	53290	54237	+	WP_047990748.1	WP_047990748.1		2-hydroxyacid dehydrogenase			ACH58_RS00270	948	315	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	54263	55099	-							ACH58_RS00275	837		old_locus_tag=ACH58_00275
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	54263	55099	-	WP_047991595.1	WP_047991595.1		universal stress protein			ACH58_RS00275	837	278	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	55227	57338	-							ACH58_RS00280	2112		old_locus_tag=ACH58_00280
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	55227	57338	-	WP_047990749.1	WP_047990749.1		FUSC family protein			ACH58_RS00280	2112	703	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	57694	58599	+							ACH58_RS00285	906		old_locus_tag=ACH58_00285
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	57694	58599	+	WP_020927598.1	WP_020927598.1		EAL domain-containing protein			ACH58_RS00285	906	301	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	58772	58954	+							ACH58_RS00290	183		old_locus_tag=ACH58_00290
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	58772	58954	+	WP_026384924.1	WP_026384924.1		hypothetical protein			ACH58_RS00290	183	60	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	59281	60378	+							ACH58_RS00295	1098		old_locus_tag=ACH58_00295
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	59281	60378	+	WP_047990750.1	WP_047990750.1		DUF748 domain-containing protein			ACH58_RS00295	1098	365	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	60380	62557	-							ACH58_RS00300	2178		old_locus_tag=ACH58_00300
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	60380	62557	-	WP_200903965.1	WP_200903965.1		TonB-dependent receptor			ACH58_RS00300	2178	725	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	62606	63010	-							ACH58_RS00305	405		old_locus_tag=ACH58_00305
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	62606	63010	-	WP_045953145.1	WP_045953145.1		hypothetical protein			ACH58_RS00305	405	134	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	63052	63765	-							ACH58_RS00310	714		old_locus_tag=ACH58_00310
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	63052	63765	-	WP_006386356.1	WP_006386356.1		MgtC/SapB family protein			ACH58_RS00310	714	237	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	63938	64309	-							ACH58_RS00315	372		old_locus_tag=ACH58_00315
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	63938	64309	-	WP_053074709.1	WP_053074709.1		hypothetical protein			ACH58_RS00315	372	123	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	64734	65639	-							ACH58_RS00320	906		old_locus_tag=ACH58_00320
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	64734	65639	-	WP_020927602.1	WP_020927602.1		c-type cytochrome			ACH58_RS00320	906	301	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	65636	67408	-							ACH58_RS00325	1773		old_locus_tag=ACH58_00325
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	65636	67408	-	WP_006386359.1	WP_006386359.1		GMC family oxidoreductase			ACH58_RS00325	1773	590	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	67401	68135	-							ACH58_RS00330	735		old_locus_tag=ACH58_00330
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	67401	68135	-	WP_047990751.1	WP_047990751.1		gluconate 2-dehydrogenase subunit 3 family protein			ACH58_RS00330	735	244	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	68721	70304	+							ACH58_RS00335	1584		old_locus_tag=ACH58_00335
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	68721	70304	+	WP_020927606.1	WP_020927606.1		CBS domain-containing protein			ACH58_RS00335	1584	527	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	70820	71800	+							ACH58_RS00340	981		old_locus_tag=ACH58_00340
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	70820	71800	+	WP_047990752.1	WP_047990752.1		transporter			ACH58_RS00340	981	326	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	71867	72976	+							ACH58_RS00345	1110		old_locus_tag=ACH58_00345
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	71867	72976	+	WP_047990753.1	WP_047990753.1		BamA/TamA family outer membrane protein			ACH58_RS00345	1110	369	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	73004	74317	-							ACH58_RS00350	1314		old_locus_tag=ACH58_00350
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	73004	74317	-	WP_020927609.1	WP_020927609.1		HAMP domain-containing protein			ACH58_RS00350	1314	437	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	74575	75834	+					chrA		ACH58_RS00355	1260		old_locus_tag=ACH58_00355
CDS	with_protein	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	74575	75834	+	WP_047990754.1	WP_047990754.1		chromate efflux transporter	chrA		ACH58_RS00355	1260	419	
gene	protein_coding	GCF_001038045.1	Primary Assembly	unplaced scaffold		NZ_LFHA01000001.1	75893	76702	-							ACH58_RS00360	810		old_locus_tag=ACH58_00360
