# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	567	935	+							ACCUM_RS21415	369		old_locus_tag=ACCUM_0017
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	567	935	+	WP_046536197.1	WP_046536197.1		hypothetical protein			ACCUM_RS21415	369	122	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	1049	2977	+							ACCUM_RS21420	1929		old_locus_tag=ACCUM_0018
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	1049	2977	+	WP_138679228.1	WP_138679228.1		diguanylate cyclase			ACCUM_RS21420	1929	642	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	2993	4459	-					rtcR		ACCUM_RS21425	1467		partial;old_locus_tag=ACCUM_0019
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000194.1	2993	4459	-	WP_138679229.1	WP_138679229.1		RNA repair transcriptional activator RtcR	rtcR		ACCUM_RS21425	1467	488	partial
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	688	834	+							ACCUM_RS22650	147		old_locus_tag=ACCUM_0021
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	688	834	+	WP_171047356.1	WP_171047356.1		hypothetical protein			ACCUM_RS22650	147	48	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	960	1907	-							ACCUM_RS13415	948		old_locus_tag=ACCUM_0022
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	960	1907	-	WP_171047357.1	WP_171047357.1		adenylate/guanylate cyclase domain-containing protein			ACCUM_RS13415	948	315	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	2223	3203	-					cobJ		ACCUM_RS13420	981		old_locus_tag=ACCUM_0024
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	2223	3203	-	WP_046536684.1	WP_046536684.1		precorrin-3B C(17)-methyltransferase	cobJ		ACCUM_RS13420	981	326	
gene	pseudogene	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	3200	4402	-							ACCUM_RS13425	1203		pseudo
CDS	without_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	3200	4402	-				cobalamin biosynthesis protein			ACCUM_RS13425	1203		pseudo
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	4406	5221	-					cobI		ACCUM_RS13430	816		old_locus_tag=ACCUM_0027
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	4406	5221	-	WP_034944240.1	WP_034944240.1		precorrin-2 C(20)-methyltransferase	cobI		ACCUM_RS13430	816	271	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	5257	6549	-							ACCUM_RS13435	1293		old_locus_tag=ACCUM_0028
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	5257	6549	-	WP_046536537.1	WP_046536537.1		bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase			ACCUM_RS13435	1293	430	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	6536	7702	-							ACCUM_RS13440	1167		old_locus_tag=ACCUM_0029
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	6536	7702	-	WP_138678396.1	WP_138678396.1		cobalt-precorrin-5B (C(1))-methyltransferase			ACCUM_RS13440	1167	388	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	7699	8385	-							ACCUM_RS13445	687		old_locus_tag=ACCUM_0030
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	7699	8385	-	WP_034944306.1	WP_034944306.1		precorrin-8X methylmutase			ACCUM_RS13445	687	228	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	8411	9337	-							ACCUM_RS13450	927		old_locus_tag=ACCUM_0031
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	8411	9337	-	WP_034944231.1	WP_034944231.1		sirohydrochlorin chelatase			ACCUM_RS13450	927	308	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	9330	10121	-					cobM		ACCUM_RS13455	792		old_locus_tag=ACCUM_0032
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	9330	10121	-	WP_034944228.1	WP_034944228.1		precorrin-4 C(11)-methyltransferase	cobM		ACCUM_RS13455	792	263	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	10121	11002	-							ACCUM_RS13460	882		old_locus_tag=ACCUM_0033
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	10121	11002	-	WP_034944224.1	WP_034944224.1		energy-coupling factor ABC transporter ATP-binding protein			ACCUM_RS13460	882	293	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	10999	11739	-					cbiQ		ACCUM_RS13465	741		old_locus_tag=ACCUM_0034
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	10999	11739	-	WP_034944221.1	WP_034944221.1		cobalt ECF transporter T component CbiQ	cbiQ		ACCUM_RS13465	741	246	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	11733	12077	-							ACCUM_RS13470	345		old_locus_tag=ACCUM_0035
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	11733	12077	-	WP_034944218.1	WP_034944218.1		energy-coupling factor ABC transporter substrate-binding protein			ACCUM_RS13470	345	114	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	12074	12751	-							ACCUM_RS13475	678		old_locus_tag=ACCUM_0036
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	12074	12751	-	WP_034944216.1	WP_034944216.1		energy-coupling factor ABC transporter permease			ACCUM_RS13475	678	225	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	13370	14140	+					rfbF		ACCUM_RS13480	771		old_locus_tag=ACCUM_0037
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	13370	14140	+	WP_138678397.1	WP_138678397.1		glucose-1-phosphate cytidylyltransferase	rfbF		ACCUM_RS13480	771	256	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	14137	15243	+					rfbG		ACCUM_RS13485	1107		old_locus_tag=ACCUM_0038
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	14137	15243	+	WP_171047361.1	WP_171047361.1		CDP-glucose 4,6-dehydratase	rfbG		ACCUM_RS13485	1107	368	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	15240	16553	+					rfbH		ACCUM_RS13490	1314		old_locus_tag=ACCUM_0039
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	15240	16553	+	WP_138678398.1	WP_138678398.1		lipopolysaccharide biosynthesis protein RfbH	rfbH		ACCUM_RS13490	1314	437	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	16553	17593	+							ACCUM_RS13495	1041		old_locus_tag=ACCUM_0040
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	16553	17593	+	WP_138678399.1	WP_138678399.1		NAD-dependent epimerase/dehydratase family protein			ACCUM_RS13495	1041	346	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	17590	18447	+							ACCUM_RS13500	858		
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	17590	18447	+	WP_171047358.1	WP_171047358.1		ABC transporter permease			ACCUM_RS13500	858	285	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	18399	19652	+							ACCUM_RS22655	1254		old_locus_tag=ACCUM_0042
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	18399	19652	+	WP_171047359.1	WP_171047359.1		ABC transporter ATP-binding protein			ACCUM_RS22655	1254	417	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	19671	21152	+							ACCUM_RS13510	1482		old_locus_tag=ACCUM_0043
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	19671	21152	+	WP_138678401.1	WP_138678401.1		hypothetical protein			ACCUM_RS13510	1482	493	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	21266	22207	+							ACCUM_RS13515	942		old_locus_tag=ACCUM_0044
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	21266	22207	+	WP_138678402.1	WP_138678402.1		glycosyltransferase family 2 protein			ACCUM_RS13515	942	313	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	22541	23026	+							ACCUM_RS22660	486		old_locus_tag=ACCUM_0045
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	22541	23026	+	WP_171047360.1	WP_171047360.1		HAD-IA family hydrolase			ACCUM_RS22660	486	161	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	23031	23879	+							ACCUM_RS13525	849		old_locus_tag=ACCUM_0046
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	23031	23879	+	WP_138678403.1	WP_138678403.1		methyltransferase domain-containing protein			ACCUM_RS13525	849	282	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	23876	25129	+							ACCUM_RS13530	1254		old_locus_tag=ACCUM_0047
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	23876	25129	+	WP_034944199.1	WP_034944199.1		hypothetical protein			ACCUM_RS13530	1254	417	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	25059	26444	+							ACCUM_RS13535	1386		old_locus_tag=ACCUM_0048
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000061.1	25059	26444	+	WP_138678404.1	WP_138678404.1		hypothetical protein			ACCUM_RS13535	1386	461	
gene	pseudogene	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	378	563	-							ACCUM_RS21430	186		partial;pseudo
CDS	without_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	378	563	-				hydroxyacid dehydrogenase			ACCUM_RS21430	186		partial;pseudo
gene	pseudogene	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	730	1844	+							ACCUM_RS21435	1115		pseudo
CDS	without_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	730	1844	+				transposase			ACCUM_RS21435	1115		pseudo
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	1917	2471	+							ACCUM_RS21440	555		old_locus_tag=ACCUM_0053
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	1917	2471	+	WP_034911856.1	WP_034911856.1		hypothetical protein			ACCUM_RS21440	555	184	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	2483	2680	+							ACCUM_RS21445	198		
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	2483	2680	+	WP_138679230.1	WP_138679230.1		hypothetical protein			ACCUM_RS21445	198	65	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	2819	3043	+							ACCUM_RS21450	225		
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	2819	3043	+	WP_138679231.1	WP_138679231.1		hypothetical protein			ACCUM_RS21450	225	74	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	3087	3497	-							ACCUM_RS21455	411		old_locus_tag=ACCUM_0055
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	3087	3497	-	WP_034911854.1	WP_034911854.1		secondary thiamine-phosphate synthase enzyme YjbQ			ACCUM_RS21455	411	136	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	3801	4265	+							ACCUM_RS21460	465		
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000195.1	3801	4265	+	WP_138679232.1	WP_138679232.1		DUF3418 domain-containing protein			ACCUM_RS21460	465	154	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	191	799	-							ACCUM_RS13540	609		old_locus_tag=ACCUM_0059
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	191	799	-	WP_212761128.1	WP_212761128.1		hypothetical protein			ACCUM_RS13540	609	202	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	1747	4098	+							ACCUM_RS13545	2352		old_locus_tag=ACCUM_0060
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	1747	4098	+	WP_138678406.1	WP_138678406.1		toll/interleukin-1 receptor domain-containing protein			ACCUM_RS13545	2352	783	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	4235	5095	+							ACCUM_RS13550	861		old_locus_tag=ACCUM_0061
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	4235	5095	+	WP_138678419.1	WP_138678419.1		MoxR family ATPase			ACCUM_RS13550	861	286	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	5099	8515	+							ACCUM_RS13555	3417		old_locus_tag=ACCUM_0062
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	5099	8515	+	WP_138678407.1	WP_138678407.1		SUMF1/EgtB/PvdO family nonheme iron enzyme			ACCUM_RS13555	3417	1138	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	8652	9170	+							ACCUM_RS13560	519		old_locus_tag=ACCUM_0064
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	8652	9170	+	WP_138678408.1	WP_138678408.1		helix-turn-helix domain-containing protein			ACCUM_RS13560	519	172	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	9323	10348	-							ACCUM_RS13565	1026		old_locus_tag=ACCUM_0065
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	9323	10348	-	WP_138678409.1	WP_138678409.1		SUMF1/EgtB/PvdO family nonheme iron enzyme			ACCUM_RS13565	1026	341	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	10589	11236	+							ACCUM_RS13570	648		old_locus_tag=ACCUM_0066
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	10589	11236	+	WP_034947926.1	WP_034947926.1		TMEM165/GDT1 family protein			ACCUM_RS13570	648	215	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	11251	13674	+							ACCUM_RS13575	2424		old_locus_tag=ACCUM_0067
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	11251	13674	+	WP_138678410.1	WP_138678410.1		hypothetical protein			ACCUM_RS13575	2424	807	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	13590	15014	+							ACCUM_RS13580	1425		old_locus_tag=ACCUM_0068
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	13590	15014	+	WP_138678411.1	WP_138678411.1		archaeosortase/exosortase family protein			ACCUM_RS13580	1425	474	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	15140	15766	+							ACCUM_RS13585	627		old_locus_tag=ACCUM_0069
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	15140	15766	+	WP_034948020.1	WP_034948020.1		CDP-alcohol phosphatidyltransferase family protein			ACCUM_RS13585	627	208	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	15804	17552	+							ACCUM_RS13590	1749		old_locus_tag=ACCUM_0070
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	15804	17552	+	WP_138678412.1	WP_138678412.1		bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase			ACCUM_RS13590	1749	582	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	17501	18904	+							ACCUM_RS13595	1404		old_locus_tag=ACCUM_0071
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	17501	18904	+	WP_138678413.1	WP_138678413.1		phosphatase PAP2/dual specificity phosphatase family protein			ACCUM_RS13595	1404	467	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	18909	19874	+							ACCUM_RS13600	966		old_locus_tag=ACCUM_0072
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	18909	19874	+	WP_138678414.1	WP_138678414.1		phosphatidate cytidylyltransferase			ACCUM_RS13600	966	321	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20114	20713	-							ACCUM_RS13605	600		old_locus_tag=ACCUM_0074
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20114	20713	-	WP_034947920.1	WP_034947920.1		nuclear transport factor 2 family protein			ACCUM_RS13605	600	199	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20698	20904	-							ACCUM_RS22670	207		old_locus_tag=ACCUM_0075
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20698	20904	-	WP_171047362.1	WP_171047362.1		hypothetical protein			ACCUM_RS22670	207	68	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20903	23062	+							ACCUM_RS13610	2160		old_locus_tag=ACCUM_0076
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	20903	23062	+	WP_138678415.1	WP_138678415.1		hypothetical protein			ACCUM_RS13610	2160	719	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	23126	23827	-							ACCUM_RS13615	702		old_locus_tag=ACCUM_0077
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	23126	23827	-	WP_138678416.1	WP_138678416.1		pirin family protein			ACCUM_RS13615	702	233	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	23932	24870	+							ACCUM_RS13620	939		old_locus_tag=ACCUM_0079
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	23932	24870	+	WP_034948011.1	WP_034948011.1		LysR family transcriptional regulator			ACCUM_RS13620	939	312	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	24911	25522	+							ACCUM_RS13625	612		old_locus_tag=ACCUM_0080
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	24911	25522	+	WP_138678417.1	WP_138678417.1		hypothetical protein			ACCUM_RS13625	612	203	
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	25577	26385	+							ACCUM_RS13630	809		partial
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000062.1	25577	26385	+	WP_138678418.1	WP_138678418.1		hypothetical protein			ACCUM_RS13630	809	270	partial
gene	protein_coding	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000196.1	120	1547	+							ACCUM_RS21465	1428		old_locus_tag=ACCUM_0081
CDS	with_protein	GCF_005889575.1	Primary Assembly	unplaced scaffold		NZ_SWAD01000196.1	120	1547	+	WP_138679233.1	WP_138679233.1		NAD-binding protein			ACCUM_RS21465	1428	475	
