# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
ncRNA	SRP_RNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	25939	26203	+				signal recognition particle sRNA large type	ffs		BUW91_RS00120	265		
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	26334	28022	+					dnaX		BUW91_RS00125	1689		old_locus_tag=BUW91_00125
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	26334	28022	+	WP_029325238.1	WP_029325238.1		DNA polymerase III subunit gamma/tau	dnaX		BUW91_RS00125	1689	562	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28042	28362	+							BUW91_RS00130	321		old_locus_tag=BUW91_00130
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28042	28362	+	WP_013081327.1	WP_013081327.1		YbaB/EbfC family nucleoid-associated protein			BUW91_RS00130	321	106	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28378	28974	+					recR		BUW91_RS00135	597		old_locus_tag=BUW91_00135
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28378	28974	+	WP_013054839.1	WP_013054839.1		recombination mediator RecR	recR		BUW91_RS00135	597	198	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28989	29213	+							BUW91_RS00140	225		old_locus_tag=BUW91_00140
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	28989	29213	+	WP_013054840.1	WP_013054840.1		YaaL family protein			BUW91_RS00140	225	74	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	29330	29599	+							BUW91_RS00145	270		old_locus_tag=BUW91_00145
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	29330	29599	+	WP_013081328.1	WP_013081328.1		pro-sigmaK processing inhibitor BofA family protein			BUW91_RS00145	270	89	
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	29891	31442	+							BUW91_RS00150	1552		old_locus_tag=BUW91_00150
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	29891	31442	+				16S ribosomal RNA			BUW91_RS00150	1552		
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31512	31588	+							BUW91_RS00155	77		old_locus_tag=BUW91_00155
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31512	31588	+				tRNA-Ile			BUW91_RS00155	77		anticodon=GAT
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31606	31681	+							BUW91_RS00160	76		old_locus_tag=BUW91_00160
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31606	31681	+				tRNA-Ala			BUW91_RS00160	76		anticodon=TGC
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31790	34723	+							BUW91_RS00165	2934		old_locus_tag=BUW91_00165
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	31790	34723	+				23S ribosomal RNA			BUW91_RS00165	2934		
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	34833	34948	+					rrf		BUW91_RS00170	116		old_locus_tag=BUW91_00170
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	34833	34948	+				5S ribosomal RNA	rrf		BUW91_RS00170	116		
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	34958	35033	+							BUW91_RS00175	76		old_locus_tag=BUW91_00175
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	34958	35033	+				tRNA-Val			BUW91_RS00175	76		anticodon=TAC
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35037	35112	+							BUW91_RS00180	76		old_locus_tag=BUW91_00180
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35037	35112	+				tRNA-Thr			BUW91_RS00180	76		anticodon=TGT
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35120	35195	+							BUW91_RS00185	76		old_locus_tag=BUW91_00185
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35120	35195	+				tRNA-Lys			BUW91_RS00185	76		anticodon=TTT
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35209	35290	+							BUW91_RS00190	82		old_locus_tag=BUW91_00190
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35209	35290	+				tRNA-Leu			BUW91_RS00190	82		anticodon=TAG
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35314	35388	+							BUW91_RS00195	75		old_locus_tag=BUW91_00195
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35314	35388	+				tRNA-Gly			BUW91_RS00195	75		anticodon=GCC
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35403	35491	+							BUW91_RS00200	89		old_locus_tag=BUW91_00200
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35403	35491	+				tRNA-Leu			BUW91_RS00200	89		anticodon=TAA
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35501	35577	+							BUW91_RS00205	77		old_locus_tag=BUW91_00205
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35501	35577	+				tRNA-Arg			BUW91_RS00205	77		anticodon=ACG
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35582	35658	+							BUW91_RS00210	77		old_locus_tag=BUW91_00210
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35582	35658	+				tRNA-Pro			BUW91_RS00210	77		anticodon=TGG
gene	tRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35664	35739	+							BUW91_RS00215	76		old_locus_tag=BUW91_00215
tRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35664	35739	+				tRNA-Ala			BUW91_RS00215	76		anticodon=TGC
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35824	37375	+							BUW91_RS00220	1552		old_locus_tag=BUW91_00220
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	35824	37375	+				16S ribosomal RNA			BUW91_RS00220	1552		
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	37601	40536	+							BUW91_RS00225	2936		old_locus_tag=BUW91_00225
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	37601	40536	+				23S ribosomal RNA			BUW91_RS00225	2936		
gene	rRNA	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	40600	40715	+					rrf		BUW91_RS00230	116		old_locus_tag=BUW91_00230
rRNA		GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	40600	40715	+				5S ribosomal RNA	rrf		BUW91_RS00230	116		
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	40855	41037	+							BUW91_RS00235	183		old_locus_tag=BUW91_00235
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	40855	41037	+	WP_013054842.1	WP_013054842.1		sigma-F transcribed protein CsfB			BUW91_RS00235	183	60	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	41196	42620	+							BUW91_RS00240	1425		old_locus_tag=BUW91_00240
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	41196	42620	+	WP_078081408.1	WP_078081408.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			BUW91_RS00240	1425	474	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	42637	43263	+					tmk		BUW91_RS00245	627		old_locus_tag=BUW91_00245
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	42637	43263	+	WP_013054844.1	WP_013054844.1		dTMP kinase	tmk		BUW91_RS00245	627	208	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	43327	43656	+							BUW91_RS00250	330		old_locus_tag=BUW91_00250
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	43327	43656	+	WP_013054845.1	WP_013054845.1		cyclic-di-AMP receptor			BUW91_RS00250	330	109	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	43690	44682	+					holB		BUW91_RS00255	993		old_locus_tag=BUW91_00255
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	43690	44682	+	WP_013054846.1	WP_013054846.1		DNA polymerase III subunit delta'	holB		BUW91_RS00255	993	330	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	44687	45514	+							BUW91_RS00260	828		old_locus_tag=BUW91_00260
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	44687	45514	+	WP_013054847.1	WP_013054847.1		stage 0 sporulation family protein			BUW91_RS00260	828	275	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	45529	45894	+					yabA		BUW91_RS00265	366		old_locus_tag=BUW91_00265
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	45529	45894	+	WP_013054848.1	WP_013054848.1		DNA replication initiation control protein YabA	yabA		BUW91_RS00265	366	121	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	45973	46719	+							BUW91_RS00270	747		old_locus_tag=BUW91_00270
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	45973	46719	+	WP_013054849.1	WP_013054849.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase			BUW91_RS00270	747	248	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	46706	46993	+							BUW91_RS00275	288		old_locus_tag=BUW91_00275
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	46706	46993	+	WP_013054850.1	WP_013054850.1		GIY-YIG nuclease family protein			BUW91_RS00275	288	95	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	46971	47843	+					rsmI		BUW91_RS00280	873		old_locus_tag=BUW91_00280
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	46971	47843	+	WP_029325198.1	WP_029325198.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		BUW91_RS00280	873	290	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	47876	48166	-							BUW91_RS00285	291		old_locus_tag=BUW91_00285
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	47876	48166	-	WP_170836841.1	WP_170836841.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			BUW91_RS00285	291	96	
gene	pseudogene	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	48732	50713	+					metG		BUW91_RS00290	1982		pseudo;old_locus_tag=BUW91_00290
CDS	without_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	48732	50713	+				methionine--tRNA ligase	metG		BUW91_RS00290	1982		pseudo
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	50785	51555	+							BUW91_RS00295	771		old_locus_tag=BUW91_00295
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	50785	51555	+	WP_013054854.1	WP_013054854.1		TatD family hydrolase			BUW91_RS00295	771	256	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	51779	52342	+					rnmV		BUW91_RS00300	564		old_locus_tag=BUW91_00300
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	51779	52342	+	WP_013054855.1	WP_013054855.1		ribonuclease M5	rnmV		BUW91_RS00300	564	187	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	52336	53214	+					rsmA		BUW91_RS00305	879		old_locus_tag=BUW91_00305
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	52336	53214	+	WP_013054856.1	WP_013054856.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		BUW91_RS00305	879	292	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	53292	54164	+					yabG		BUW91_RS00310	873		old_locus_tag=BUW91_00310
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	53292	54164	+	WP_078081409.1	WP_078081409.1		sporulation peptidase YabG	yabG		BUW91_RS00310	873	290	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	54438	54671	+							BUW91_RS00315	234		old_locus_tag=BUW91_00315
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	54438	54671	+	WP_013054859.1	WP_013054859.1		Veg family protein			BUW91_RS00315	234	77	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	54866	55036	+							BUW91_RS00320	171		old_locus_tag=BUW91_00320
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	54866	55036	+	WP_013054860.1	WP_013054860.1		small, acid-soluble spore protein, alpha/beta type			BUW91_RS00320	171	56	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	55235	56104	+							BUW91_RS00325	870		old_locus_tag=BUW91_00325
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	55235	56104	+	WP_013054861.1	WP_013054861.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			BUW91_RS00325	870	289	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	56161	56982	+					purR		BUW91_RS00330	822		old_locus_tag=BUW91_00330
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	56161	56982	+	WP_013054862.1	WP_013054862.1		pur operon repressor	purR		BUW91_RS00330	822	273	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	57004	57381	+							BUW91_RS00335	378		old_locus_tag=BUW91_00335
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	57004	57381	+	WP_013054863.1	WP_013054863.1		RidA family protein			BUW91_RS00335	378	125	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	57537	57827	+					spoVG		BUW91_RS00340	291		old_locus_tag=BUW91_00340
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	57537	57827	+	WP_013054864.1	WP_013054864.1		septation regulator SpoVG	spoVG		BUW91_RS00340	291	96	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	58022	59401	+					glmU		BUW91_RS00345	1380		old_locus_tag=BUW91_00345
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	58022	59401	+	WP_013054865.1	WP_013054865.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		BUW91_RS00345	1380	459	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	59420	60373	+							BUW91_RS00350	954		old_locus_tag=BUW91_00350
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	59420	60373	+	WP_013054866.1	WP_013054866.1		ribose-phosphate diphosphokinase			BUW91_RS00350	954	317	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	60561	61190	+							BUW91_RS00355	630		old_locus_tag=BUW91_00355
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	60561	61190	+	WP_029325200.1	WP_029325200.1		50S ribosomal protein L25/general stress protein Ctc			BUW91_RS00355	630	209	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	61330	61887	+					pth		BUW91_RS00360	558		old_locus_tag=BUW91_00360
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	61330	61887	+	WP_013054868.1	WP_013054868.1		aminoacyl-tRNA hydrolase	pth		BUW91_RS00360	558	185	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	61947	62177	+							BUW91_RS00365	231		old_locus_tag=BUW91_00365
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	61947	62177	+	WP_013054869.1	WP_013054869.1		anti-sigma-F factor Fin family protein			BUW91_RS00365	231	76	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	62247	65777	+					mfd		BUW91_RS00370	3531		old_locus_tag=BUW91_00370
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	62247	65777	+	WP_013054870.1	WP_013054870.1		transcription-repair coupling factor	mfd		BUW91_RS00370	3531	1176	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	66214	66750	+					spoVT		BUW91_RS00380	537		old_locus_tag=BUW91_00380
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	66214	66750	+	WP_013054872.1	WP_013054872.1		stage V sporulation protein T	spoVT		BUW91_RS00380	537	178	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	66980	68593	+							BUW91_RS00385	1614		old_locus_tag=BUW91_00385
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	66980	68593	+	WP_029325201.1	WP_029325201.1		polysaccharide biosynthesis protein			BUW91_RS00385	1614	537	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	68598	70058	+					mazG		BUW91_RS00390	1461		old_locus_tag=BUW91_00390
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	68598	70058	+	WP_029325202.1	WP_029325202.1		nucleoside triphosphate pyrophosphohydrolase	mazG		BUW91_RS00390	1461	486	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	70079	70345	+							BUW91_RS00395	267		old_locus_tag=BUW91_00395
CDS	with_protein	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	70079	70345	+	WP_013054875.1	WP_013054875.1		RNA-binding S4 domain-containing protein			BUW91_RS00395	267	88	
gene	protein_coding	GCF_002009195.1	Primary Assembly	chromosome		NZ_CP018874.1	70445	70750	+					yabP		BUW91_RS00400	306		old_locus_tag=BUW91_00400
