# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	65766	66851	+							U719_RS00355	1086		old_locus_tag=U719_00355
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	65766	66851	+	WP_023466590.1	WP_023466590.1		PIN/TRAM domain-containing protein			U719_RS00355	1086	361	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	66984	67667	+					ispD		U719_RS00360	684		old_locus_tag=U719_00360
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	66984	67667	+	WP_023466592.1	WP_023466592.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		U719_RS00360	684	227	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	67670	68152	+							U719_RS00365	483		old_locus_tag=U719_00365
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	67670	68152	+	WP_029343079.1	WP_029343079.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			U719_RS00365	483	160	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	68196	69644	+							U719_RS00370	1449		old_locus_tag=U719_00370
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	68196	69644	+	WP_023466595.1	WP_023466595.1		glutamate--tRNA ligase			U719_RS00370	1449	482	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	69890	70591	+					cysE		U719_RS00375	702		old_locus_tag=U719_00375
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	69890	70591	+	WP_081637456.1	WP_081637456.1		serine O-acetyltransferase	cysE		U719_RS00375	702	233	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	70545	71942	+							U719_RS00380	1398		old_locus_tag=U719_00380
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	70545	71942	+	WP_023466599.1	WP_023466599.1		cysteine--tRNA ligase			U719_RS00380	1398	465	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	71939	72343	+							U719_RS00385	405		old_locus_tag=U719_00385
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	71939	72343	+	WP_023466600.1	WP_023466600.1		ribonuclease III			U719_RS00385	405	134	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	72429	73193	+					rlmB		U719_RS00390	765		old_locus_tag=U719_00390
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	72429	73193	+	WP_035399377.1	WP_035399377.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		U719_RS00390	765	254	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	73190	73720	+							U719_RS00395	531		
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	73190	73720	+	WP_035399363.1	WP_035399363.1		NYN domain-containing protein			U719_RS00395	531	176	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	73908	74549	+					sigH		U719_RS00400	642		old_locus_tag=U719_00400
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	73908	74549	+	WP_023469884.1	WP_023469884.1		RNA polymerase sporulation sigma factor SigH	sigH		U719_RS00400	642	213	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	74706	74852	+					rpmG		U719_RS00405	147		old_locus_tag=U719_00405
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	74706	74852	+	WP_023466603.1	WP_023466603.1		50S ribosomal protein L33	rpmG		U719_RS00405	147	48	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	74897	75067	+					secE		U719_RS00410	171		old_locus_tag=U719_00410
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	74897	75067	+	WP_023466605.1	WP_023466605.1		preprotein translocase subunit SecE	secE		U719_RS00410	171	56	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	75087	75638	+					nusG		U719_RS00415	552		old_locus_tag=U719_00415
CDS	with_protein	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	75087	75638	+	WP_023466607.1	WP_023466607.1		transcription termination/antitermination protein NusG	nusG		U719_RS00415	552	183	
gene	protein_coding	GCF_000496635.1	Primary Assembly	chromosome		NC_022794.1	75788	76213	+					rplK		U719_RS00420	426		old_locus_tag=U719_00420
