# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000114.1	1	1402	-				ribonucleotide reductase			MBEBAB_RS16670	1402		partial;pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	419	949	+							MBEBAB_RS14725	531		old_locus_tag=MBE-BAB_2935,MBEBAB_2935
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	419	949	+	WP_021698779.1	WP_021698779.1		gamma carbonic anhydrase family protein			MBEBAB_RS14725	531	176	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	946	1275	-							MBEBAB_RS15365	330		old_locus_tag=MBEBAB_2936
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	946	1275	-	WP_052516831.1	WP_052516831.1		PAS domain-containing protein			MBEBAB_RS15365	330	109	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	1242	1544	-							MBEBAB_RS15370	303		partial;old_locus_tag=MBEBAB_2937
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000113.1	1242	1544	-	WP_052516832.1	WP_052516832.1		PAS domain-containing protein			MBEBAB_RS15370	303	100	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000112.1	1	669	-							MBEBAB_RS14715	669		partial
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000112.1	1	669	-	WP_148291577.1	WP_148291577.1		redoxin domain-containing protein			MBEBAB_RS14715	669	223	partial
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000112.1	699	1596	-							MBEBAB_RS15920	898		partial;pseudo
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000112.1	699	1596	-				thioredoxin family protein			MBEBAB_RS15920	898		partial;pseudo
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	1	336	+							MBEBAB_RS16660	336		partial;pseudo;old_locus_tag=MBEBAB_2931
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	1	336	+				hypothetical protein			MBEBAB_RS16660	336		partial;pseudo
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	341	1434	-							MBEBAB_RS14705	1094		pseudo;old_locus_tag=MBE-BAB_2932,MBEBAB_2932
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	341	1434	-				DUF2336 domain-containing protein			MBEBAB_RS14705	1094		pseudo
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	1443	1710	-							MBEBAB_RS16665	268		partial;pseudo
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000111.1	1443	1710	-				hypothetical protein			MBEBAB_RS16665	268		partial;pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000110.1	263	1036	-							MBEBAB_RS14690	774		old_locus_tag=MBE-BAB_2929,MBEBAB_2929
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000110.1	263	1036	-	WP_021698773.1	WP_021698773.1		RNA methyltransferase			MBEBAB_RS14690	774	257	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000110.1	1073	2035	-							MBEBAB_RS14695	963		partial;old_locus_tag=MBE-BAB_2930,MBEBAB_2930
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000110.1	1073	2035	-	WP_045319477.1	WP_045319477.1		sulfotransferase			MBEBAB_RS14695	963	320	partial
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1	215	-							MBEBAB_RS14670	215		partial;pseudo
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1	215	-				N-acetylglucosamine-6-phosphate deacetylase			MBEBAB_RS14670	215		partial;pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	285	623	-							MBEBAB_RS14675	339		old_locus_tag=MBE-BAB_2926,MBEBAB_2926
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	285	623	-	WP_021698770.1	WP_021698770.1		hypothetical protein			MBEBAB_RS14675	339	112	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	620	958	-							MBEBAB_RS16910	339		old_locus_tag=MBEBAB_2927
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	620	958	-	WP_200865131.1	WP_200865131.1		TrbG/VirB9 family P-type conjugative transfer protein			MBEBAB_RS16910	339	112	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1168	1557	+							MBEBAB_RS16915	390		
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1168	1557	+	WP_200865132.1	WP_200865132.1		hypothetical protein			MBEBAB_RS16915	390	129	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1527	2064	-							MBEBAB_RS14685	538		partial;old_locus_tag=MBE-BAB_2928,MBEBAB_2928
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000109.1	1527	2064	-	WP_045319476.1	WP_045319476.1		conjugal transfer protein TraJ			MBEBAB_RS14685	538	178	partial
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000108.1	1	873	+							MBEBAB_RS16655	873		partial;pseudo;old_locus_tag=MBEBAB_2924
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000108.1	1	873	+				double-strand break repair protein AddB			MBEBAB_RS16655	873		partial;pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000108.1	873	2240	+							MBEBAB_RS15340	1368		old_locus_tag=MBEBAB_2925
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000108.1	873	2240	+	WP_021698769.1	WP_021698769.1		PD-(D/E)XK nuclease family protein			MBEBAB_RS15340	1368	455	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000107.1	322	1095	+							MBEBAB_RS14655	774		
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000107.1	322	1095	+	WP_045319474.1	WP_045319474.1		methyltransferase domain-containing protein			MBEBAB_RS14655	774	257	
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000107.1	1106	2832	-							MBEBAB_RS14660	1727		partial;pseudo;old_locus_tag=MBE-BAB_2923,MBEBAB_2923
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000107.1	1106	2832	-				patatin-like phospholipase family protein			MBEBAB_RS14660	1727		partial;pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	263	1135	-							MBEBAB_RS14635	873		old_locus_tag=MBE-BAB_2919,MBEBAB_2919
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	263	1135	-	WP_021698763.1	WP_021698763.1		DUF1738 domain-containing protein			MBEBAB_RS14635	873	290	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	1207	1500	-							MBEBAB_RS14640	294		old_locus_tag=MBE-BAB_2920,MBEBAB_2920
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	1207	1500	-	WP_021698764.1	WP_021698764.1		DUF736 domain-containing protein			MBEBAB_RS14640	294	97	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	1988	2356	+							MBEBAB_RS14645	369		old_locus_tag=MBEBAB_2921
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	1988	2356	+	WP_045319472.1	WP_045319472.1		hypothetical protein			MBEBAB_RS14645	369	122	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	2748	3104	+							MBEBAB_RS14650	357		old_locus_tag=MBEBAB_2922
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000106.1	2748	3104	+	WP_045319473.1	WP_045319473.1		copper resistance protein CopC			MBEBAB_RS14650	357	118	
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	92	2064	-							MBEBAB_RS14620	1973		pseudo;old_locus_tag=MBE-BAB_2916,MBEBAB_2916
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	92	2064	-				heme lyase CcmF/NrfE family subunit			MBEBAB_RS14620	1973		pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	2061	2552	-					ccmE		MBEBAB_RS14625	492		old_locus_tag=MBE-BAB_2917,MBEBAB_2917
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	2061	2552	-	WP_021698761.1	WP_021698761.1		cytochrome c maturation protein CcmE	ccmE		MBEBAB_RS14625	492	163	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	2549	3201	-							MBEBAB_RS14630	653		partial;old_locus_tag=MBE-BAB_2918,MBEBAB_2918
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000105.1	2549	3201	-	WP_045319471.1	WP_045319471.1		tetratricopeptide repeat protein			MBEBAB_RS14630	653	216	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	1	190	+							MBEBAB_RS14600	190		partial;old_locus_tag=MBEBAB_2912
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	1	190	+	WP_045319468.1	WP_045319468.1		hypothetical protein			MBEBAB_RS14600	190	62	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	382	1566	+					dnaJ		MBEBAB_RS14605	1185		old_locus_tag=MBE-BAB_2913,MBEBAB_2913
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	382	1566	+	WP_045319469.1	WP_045319469.1		molecular chaperone DnaJ	dnaJ		MBEBAB_RS14605	1185	394	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	1607	2311	+							MBEBAB_RS14610	705		old_locus_tag=MBE-BAB_2914,MBEBAB_2914
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000104.1	1607	2311	+	WP_021698758.1	WP_021698758.1		4-hydroxy-tetrahydrodipicolinate reductase			MBEBAB_RS14610	705	234	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	1	757	+					virB10		MBEBAB_RS14585	757		partial;old_locus_tag=MBEBAB_2910
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	1	757	+	WP_045319466.1	WP_045319466.1		type IV secretion system protein VirB10	virB10		MBEBAB_RS14585	757	251	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	757	1758	+					virB11		MBEBAB_RS14590	1002		old_locus_tag=MBE-BAB_2911,MBEBAB_2911
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	757	1758	+	WP_021698755.1	WP_021698755.1		P-type DNA transfer ATPase VirB11	virB11		MBEBAB_RS14590	1002	333	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	1727	3410	+							MBEBAB_RS14595	1684		partial
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000103.1	1727	3410	+	WP_052516828.1	WP_052516828.1		type IV secretory system conjugative DNA transfer family protein			MBEBAB_RS14595	1684	561	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	61	333	-							MBEBAB_RS14565	273		old_locus_tag=MBE-BAB_2906,MBEBAB_2906
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	61	333	-	WP_021698750.1	WP_021698750.1		DUF2312 domain-containing protein			MBEBAB_RS14565	273	90	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	595	720	-					ykgO		MBEBAB_RS14570	126		old_locus_tag=MBE-BAB_2907,MBEBAB_2907
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	595	720	-	WP_021698751.1	WP_021698751.1		type B 50S ribosomal protein L36	ykgO		MBEBAB_RS14570	126	41	
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	1504	2765	+							MBEBAB_RS14575	1262		pseudo;old_locus_tag=MBE-BAB_2908,MBEBAB_2908
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	1504	2765	+				lytic murein transglycosylase			MBEBAB_RS14575	1262		pseudo
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	2808	3916	+							MBEBAB_RS14580	1109		pseudo;old_locus_tag=MBE-BAB_2909,MBEBAB_2909
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000102.1	2808	3916	+				hypothetical protein			MBEBAB_RS14580	1109		pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	7	228	-							MBEBAB_RS14535	222		old_locus_tag=MBE-BAB_2900,MBEBAB_2900
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	7	228	-	WP_021698744.1	WP_021698744.1		hypothetical protein			MBEBAB_RS14535	222	73	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	309	1454	-							MBEBAB_RS14540	1146		old_locus_tag=MBE-BAB_2901,MBEBAB_2901
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	309	1454	-	WP_045319464.1	WP_045319464.1		phage portal protein			MBEBAB_RS14540	1146	381	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	1610	1873	+							MBEBAB_RS14545	264		old_locus_tag=MBE-BAB_2902,MBEBAB_2902
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	1610	1873	+	WP_021698746.1	WP_021698746.1		type II toxin-antitoxin system prevent-host-death family antitoxin			MBEBAB_RS14545	264	87	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	1866	2270	+							MBEBAB_RS14550	405		old_locus_tag=MBE-BAB_2903,MBEBAB_2903
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	1866	2270	+	WP_021698747.1	WP_021698747.1		type II toxin-antitoxin system VapC family toxin			MBEBAB_RS14550	405	134	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	2274	3407	-							MBEBAB_RS14555	1134		old_locus_tag=MBE-BAB_2904,MBEBAB_2904
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	2274	3407	-	WP_045319465.1	WP_045319465.1		terminase family protein			MBEBAB_RS14555	1134	377	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	3448	3903	-							MBEBAB_RS16690	456		old_locus_tag=MBEBAB_2905
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000101.1	3448	3903	-	WP_021698749.1	WP_021698749.1		hypothetical protein			MBEBAB_RS16690	456	151	
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	1	708	-							MBEBAB_RS14515	708		partial;pseudo;old_locus_tag=MBE-BAB_2896,MBEBAB_2896
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	1	708	-				dihydroxy-acid dehydratase			MBEBAB_RS14515	708		partial;pseudo
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	849	1624	-							MBEBAB_RS14520	776		pseudo;old_locus_tag=MBE-BAB_2897,MBEBAB_2897
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	849	1624	-				helix-turn-helix domain-containing protein			MBEBAB_RS14520	776		pseudo
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	1819	3393	+							MBEBAB_RS14525	1575		old_locus_tag=MBE-BAB_2898,MBEBAB_2898
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	1819	3393	+	WP_021698742.1	WP_021698742.1		sodium/sugar symporter			MBEBAB_RS14525	1575	524	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	3428	4251	-							MBEBAB_RS14530	824		partial;old_locus_tag=MBE-BAB_2899,MBEBAB_2899
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000100.1	3428	4251	-	WP_045319463.1	WP_045319463.1		dihydroxy-acid dehydratase			MBEBAB_RS14530	824	273	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	1	626	+							MBEBAB_RS14480	626		partial;old_locus_tag=MBE-BAB_2889,MBEBAB_2889
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	1	626	+	WP_045319459.1	WP_045319459.1		hypothetical protein			MBEBAB_RS14480	626	207	partial
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	669	1832	+							MBEBAB_RS14485	1164		old_locus_tag=MBE-BAB_2890,MBEBAB_2890
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	669	1832	+	WP_021698734.1	WP_021698734.1		isovaleryl-CoA dehydrogenase			MBEBAB_RS14485	1164	387	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	1829	2428	+							MBEBAB_RS16645	600		old_locus_tag=MBEBAB_2891
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	1829	2428	+	WP_021698735.1	WP_021698735.1		hypothetical protein			MBEBAB_RS16645	600	199	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	2496	2984	+							MBEBAB_RS16650	489		old_locus_tag=MBEBAB_2892
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	2496	2984	+	WP_158332156.1	WP_158332156.1		helix-turn-helix domain-containing protein			MBEBAB_RS16650	489	162	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3007	3300	+							MBEBAB_RS14500	294		old_locus_tag=MBEBAB_2893
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3007	3300	+	WP_021698737.1	WP_021698737.1		hypothetical protein			MBEBAB_RS14500	294	97	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3409	3597	+							MBEBAB_RS15910	189		old_locus_tag=MBEBAB_2894
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3409	3597	+	WP_021698738.1	WP_021698738.1		DUF3008 family protein			MBEBAB_RS15910	189	62	
gene	protein_coding	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3674	4315	+							MBEBAB_RS14510	642		old_locus_tag=MBE-BAB_2895,MBEBAB_2895
CDS	with_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000099.1	3674	4315	+	WP_021698739.1	WP_021698739.1		exopolysaccharide biosynthesis protein			MBEBAB_RS14510	642	213	
gene	pseudogene	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000098.1	1	1578	-							MBEBAB_RS14450	1578		partial;pseudo
CDS	without_protein	GCF_000466985.1	Primary Assembly	unplaced scaffold		NZ_BATC01000098.1	1	1578	-				copper resistance system multicopper oxidase			MBEBAB_RS14450	1578		partial;pseudo
